2.582783082180643008e-01,6.220011993855170673e-02,1.839389262699466510e-01,-2.098715677469617791e-01,8.780496609244203832e-02,-7.447371286108571409e-02,4.323268522066877478e-02,2.052546043540812160e-01,-1.483359684042646898e-01,1.315030868057330549e-01
3.902766685560845467e-02,-1.910423675124976739e-01,1.320135879570041582e-01,6.322976236196962974e-02,-2.408731367630004977e-02,2.782316661584046530e-02,3.236976240498225937e-02,-1.042357884341555130e-01,2.393697674019085522e-02,1.702474278899085702e-01
-1.950978229880500400e-03,-1.714040328692099380e-01,1.006937707982367980e-01,1.754611900838203842e-01,1.653926657213810048e-01,-3.750659792745108384e-02,6.954925661403339732e-02,1.348101346890641650e-01,3.369657379392342750e-02,1.269388826479077650e-02
1.245168240332067827e-01,-1.086097019298784133e-01,-1.285863453362855735e-01,1.092785193294369822e-01,1.840696184971181704e-01,1.279766945728025851e-01,-1.909255957978542584e-01,1.765373822396662518e-02,7.421533423252762995e-02,-1.019849754561299726e-01
1.488569196417227347e-01,-4.465495236839502752e-02,6.476348709579689104e-03,1.533136296732108272e-01,7.336909087041058875e-02,1.822065917525372281e-01,-1.006478620945858021e-01,4.420718524845333730e-02,1.060590905624264058e-01,2.918031804229705498e-02
6.463191946838760249e-02,-9.851063557001300819e-02,1.537097949032015243e-01,1.260385087586253505e-01,-5.859658815788040126e-02,-1.752594249932234449e-01,1.285947727079717051e-01,-1.258564409758791691e-01,-1.960440763764434713e-01,8.839865217404696551e-02
2.857216639581889456e-02,-2.256242169166596534e-01,1.932792607939888274e-01,-1.495823131425372265e-01,1.312730783894197617e-01,2.135698866057934020e-01,-2.304724563302037454e-01,1.542040124949791780e-03,9.137185028718672331e-03,8.629430948332461604e-02
-1.448807859026590428e-01,1.921069265188581898e-01,-8.382983427117186859e-02,7.818595806053438291e-02,-9.029380602636867537e-02,4.618350219161225512e-02,1.098094195170877807e-01,1.916775608435536404e-01,8.319982506851097970e-02,-4.723701062420777863e-02
2.425667588397353164e-02,1.635616875940509030e-01,-1.173008438993998481e-01,-2.271937332833237882e-03,-5.999332208289802348e-02,-1.760206153917493743e-01,-7.766348897277176866e-02,3.119076570605965049e-02,9.484339318560205956e-02,9.409519395391231777e-02
1.905527913536914433e-02,-2.546414537171599046e-01,5.259755726356594302e-02,-7.786530111309921190e-03,-2.288800492856694069e-01,6.476738866395534422e-02,-4.568454085301568851e-02,1.890491754203494357e-01,1.688651269333648133e-02,-4.902192426689179483e-02
-1.722802217568882022e-01,1.608316245357842844e-01,-1.168632012002776555e-03,2.980958743248999371e-02,-1.387366525069177459e-01,1.188252415305057486e-01,7.409112107380046164e-02,-1.670026180809694449e-01,-7.736514424482679453e-02,-1.944212701102891183e-01
-7.708909630825525050e-02,3.836045862787838823e-02,4.060237080257160514e-02,-1.622898814913170951e-01,1.508819669124927543e-01,-1.348126573830651098e-01,-1.926694135319825529e-01,1.026818348966723402e-02,1.181061927541092321e-01,9.205330681609918964e-02
-1.605788858973424549e-01,6.542961273567653169e-02,1.131549749753850975e-01,1.448016140778951300e-01,-9.589726234378725955e-02,-1.079933867704546691e-01,8.387805292916534691e-03,1.092996875720764621e-01,-1.772174361737711978e-01,1.389028166535886677e-01
8.622964171578166581e-02,1.570095151258374955e-01,-1.422218216512233062e-02,-1.195035936978315338e-01,-1.656434957102080607e-01,1.917831874404921921e-01,-1.739155886293693720e-01,-8.371191076480326287e-02,1.896136750148283423e-01,1.634985830359267922e-01
-3.699698156313157432e-02,3.780073311158170524e-02,-1.620328665507872468e-01,1.425767493937364905e-01,1.700761865459468891e-01,1.778127242501421068e-01,6.689756613216958636e-02,1.826581992614324246e-01,7.344667712710260810e-02,-9.173445625763762545e-02
1.815529013744755504e-01,5.084062542648806055e-02,9.376090652756218988e-03,-2.161444208107371479e-01,6.651469712277975621e-02,-2.539563922761653436e-02,-1.655892875089199912e-01,-1.131861882273046786e-02,-3.303111425663597944e-01,-6.622402489793932645e-02
-8.136932328148545335e-02,-2.099577401772937113e-01,1.029995389990261967e-01,1.914237356063124354e-03,3.372787088456587201e-02,2.320171690680716825e-01,-2.623139982269337422e-01,1.479652727489299407e-02,-1.659841667000944987e-01,-1.641966746088041607e-02
1.285617784516215334e-01,-2.416274560177479880e-01,-1.936905385020337017e-02,7.153975940615607543e-02,-1.241305064114126971e-01,-2.953357580806782387e-02,-3.347627882764201562e-02,-1.634611598279374356e-01,-2.354206047235240518e-01,1.003085461810883233e-01
-1.351300079801175114e-01,3.539112667171561560e-02,8.432345867285157004e-02,6.846627777511046786e-02,-1.305825177230223455e-01,8.395190726849509344e-02,1.355139894538384682e-01,-7.174661279188571106e-02,6.543465905969648999e-02,1.682511359937037820e-01
2.200148967511603992e-01,-6.650536342561383374e-02,2.178013349486798977e-01,-2.001379889227530018e-01,5.318504570280453876e-03,1.167710075653160123e-01,3.582326104930688704e-02,2.293137162446807695e-02,-1.458031230888554575e-01,1.616066540637572380e-01
2.387250190376334538e-03,-1.026280237867462086e-01,1.201862415662182243e-01,-2.423245356736405606e-02,-2.293832049007815121e-01,3.565574648830038048e-03,-2.530245899425215828e-01,-2.990305592872532711e-02,1.336979118211150362e-02,-1.418786090341975226e-01
-9.201719313369696729e-02,5.533376369514460269e-02,-4.043886053758262433e-02,-8.134438567926757790e-02,-1.830790690898237982e-01,-1.571369067598352154e-01,-1.517455713944662332e-01,1.499018356535968266e-01,-1.436851054322674515e-01,1.589758019159515090e-01
-3.241342697925470809e-03,1.797345271003318312e-01,-6.728782344896208634e-02,-7.018232458089194992e-02,1.163163403863905765e-01,6.457209611816455697e-02,-3.676549855509784331e-02,1.130098098031665499e-01,9.058464786208057784e-02,1.792345534130691254e-01
1.508857749385922042e-01,-1.254144803131480024e-01,-1.229791051492288428e-01,7.286117124758217933e-02,1.190620877670277439e-01,-1.285917390540761984e-01,-1.861621299497077942e-01,-1.291190824858954589e-01,-9.334416611147704212e-02,-8.693507441908715494e-02
1.048256752790279328e-01,4.392669014086540182e-03,1.131762443549225727e-01,-1.057047852491436180e-01,1.757258600303407692e-01,3.895198569484902701e-02,-3.149827968665726285e-02,-4.596140376385737802e-02,-4.768860679189375340e-02,-1.219024781565117982e-01
5.577788697729963580e-02,1.702657986081432540e-01,-4.249168434414044015e-02,7.721436021605845856e-02,-3.861624712413042754e-02,-9.067839727139525088e-03,-1.484799384991124516e-01,6.922758973354400935e-02,9.074260726312634306e-02,2.914288405319266292e-02
