2.621127817735423027e-01,1.262815657886209586e-01,2.968970000911784202e-01,-3.101499915293059462e-01,-2.703377450488406719e-01,-1.352163972670799019e-01,-6.914116866436098574e-02,-2.426328360430700104e-01,-1.381891810193744963e-01,2.058096251237971075e-01,1.114434321412350465e-01,4.564703038473733737e-02,-2.594413600411863419e-01,3.054249895075725196e-01,1.928648900897566021e-01,-2.838463927077463506e-02,2.099272745727372852e-02,1.888190492620372973e-01,3.705968847902471053e-01,6.279214053714383958e-02,-5.056588270212303976e-02,1.982732679264666009e-01,4.924646980932984724e-02,-4.932853535549262813e-02,-2.597918188261169048e-01,2.665635817769846372e-01
-3.157600184581863534e-01,-6.691251686189068903e-02,-2.994706349540019463e-01,-3.853539329824456350e-01,-1.191521730368342719e-01,1.830457181443435888e-01,-1.457422830949719195e-01,-2.466995139696545949e-02,-3.134896977660828199e-02,3.190239288951652458e-02,1.648004689615578389e-01,1.681067505368422366e-01,-3.518463729931142758e-02,1.855563381618366980e-01,2.779835718111201559e-01,-2.753140990318294068e-01,-6.586829334752941634e-02,-2.499314558669415987e-01,-3.445347449118916772e-01,-1.802989404866551792e-01,-1.236257601256203070e-01,-3.240902717307256320e-01,-1.518942633386884955e-01,1.237224963995785382e-01,1.256966675460171601e-01,-3.740117139655617096e-01
2.204847194352752004e-01,-3.161210793768052807e-01,1.305454924667074912e-01,7.022172802707635220e-02,-8.249711193306306922e-02,-1.360556625083298998e-01,-1.347764597718018320e-01,8.543961440498408499e-02,-1.661088490574119947e-01,-1.043824957431441630e-01,-2.008774648584595590e-01,1.366752778369812460e-01,1.257263208418450129e-01,2.820586314060469224e-01,2.700962015572538344e-01,-1.057076270920789679e-01,-2.251270048760766473e-01,-8.319224728886674691e-02,6.917669712958783579e-02,3.315931174465309161e-01,-1.196441675118679743e-01,-2.679191434411116179e-01,9.885936423890889779e-02,-1.426846778765543666e-01,-6.989227407555458071e-02,5.688576375124973494e-03
-3.293154394029701448e-02,-1.399775361713953559e-01,2.648143125404368026e-01,4.369022815008465344e-01,-3.346115000486458296e-02,3.104434004193350471e-01,3.055947543997533655e-02,-1.757175537705000790e-01,3.270852418626544189e-01,2.334767753203096652e-01,1.185930815600150789e-01,-1.173506889276246801e-01,1.487449632350558437e-01,2.884136398737905879e-02,1.793112263242441495e-01,-1.631305614588986486e-01,2.612682853687074425e-01,3.112501657380660203e-01,-3.549886452821607308e-01,6.723818528598932143e-02,1.813710415463923586e-01,2.683416498859647614e-01,2.184875395926471620e-01,-9.800926160462314352e-02,1.196749505333855323e-01,-2.323343230695564809e-01
-2.058953397861325307e-01,-3.450857643077763492e-02,-7.738435753422270857e-02,7.591520868486355267e-02,1.527146572070588737e-01,5.124418398206781466e-02,-1.106572165479019626e-01,2.865963235764885653e-01,-2.813800403635799974e-01,1.333163919227915717e-02,-1.458443730718597953e-01,2.408880999884399632e-01,2.975140359856247030e-01,1.672739944734816520e-01,-1.777823093891349182e-01,-2.490821761812114232e-01,-4.401877778543904912e-03,2.790192346915113530e-01,-7.579795039949370483e-02,1.517801589534773232e-01,1.217430147450788563e-01,2.903970980153393611e-01,1.674952960242122313e-01,1.891816060122546161e-01,3.161204855998864804e-01,-1.115598952156813539e-01
1.289750172358747060e-01,-1.195467491103853058e-01,-5.333788259831380441e-02,2.453989758837398782e-01,2.841975041124769619e-01,1.732618271296453294e-01,-2.119995971235160148e-01,1.438898050899023451e-01,-1.896272746493077865e-01,-3.902171598839018762e-02,-8.497345252169249963e-02,-2.951567532564419172e-01,2.051631536523094435e-01,5.109966916144972199e-02,-1.988563602991706980e-01,1.892420082548345039e-01,-2.273070921640041320e-01,-1.234312452120861353e-01,3.993676521140398505e-01,-8.540884377514719461e-02,6.055147972143049007e-02,-1.028999256066602669e-01,-3.045775312463225859e-01,-1.518414331561766112e-02,2.684258125492782199e-01,-3.388833745552738419e-02
-1.145640556859646580e-01,-1.876178803614157453e-01,-2.412316386043735217e-01,-2.231914611995718667e-01,-1.121574470968004361e-02,3.027437764130265219e-01,1.360051142277628744e-01,2.090114303261081108e-01,2.749366619327975880e-01,-2.049365488186143669e-01,-2.070152456787353878e-01,-2.124092405007121653e-01,6.013655313840932971e-03,-1.175569432045717039e-01,7.499347668912278997e-02,-1.193149541158785715e-01,3.099438163894687737e-01,1.544823317464570078e-01,-2.879691975138101157e-01,-2.549228948553069474e-01,-1.669672496510453963e-01,4.460131576875152326e-02,2.581297091995853887e-01,2.023128457164710126e-01,1.588844150802255772e-01,-1.452396605799565477e-01
2.062368164830260253e-01,2.172177430094916206e-01,-3.111271201916444018e-01,-3.944581588721303156e-01,1.557599219598333473e-01,-2.002689880402731548e-01,9.503896761316295294e-02,-1.154039647407717750e-01,4.783461450833819198e-03,-2.362934337346892788e-01,3.477949985705377708e-03,-8.336376576732622973e-03,-1.692583645364791889e-01,1.177316691468534016e-01,-1.635825134507540579e-01,-8.149000153705172889e-02,3.260113374159064742e-02,-1.616440937338256556e-01,-4.483937539430098845e-02,1.810753796477260480e-01,-1.298906242945672695e-01,3.308550052955885196e-02,-1.171894719668947898e-01,-2.776668282744758076e-01,-2.054109643809096386e-01,-1.981577589617859458e-01
1.378837910581370563e-01,2.870681811519905091e-01,3.515150654502391392e-02,2.164918569392104974e-01,2.943165167057632536e-01,-2.659255095407139224e-01,6.807996887230521876e-02,-1.517735776908251399e-01,1.725121585035372940e-01,4.075245449616762133e-02,-9.120827234826657526e-02,-5.578865521669796462e-03,-1.235532591334672636e-01,-3.675643037849779526e-01,9.275492322431388645e-03,2.826123895836780697e-01,-3.072346128966856882e-01,2.432207893599217241e-01,-3.694937799646935694e-01,-6.110766768304247420e-02,3.073387433447540285e-01,9.056191828769689922e-02,8.806545299347086353e-02,2.354515346441197199e-01,1.858313205392974135e-02,-1.770898955073060554e-01
9.696069925583132576e-02,-2.270015850868553065e-01,-1.040243617459288977e-01,-1.749182144702393360e-01,-6.577132974797875176e-02,3.135101465677078009e-02,-1.961066802091930225e-02,4.191410024882336743e-02,1.776216729727205235e-01,2.519527579221940705e-01,3.620423078977063475e-02,-2.478547529160801122e-01,1.635415164408218214e-01,2.743959435673906655e-01,2.777963011943455629e-01,2.329836707848483290e-01,-1.419251747336894853e-01,1.118078345335977997e-02,-2.346972074052467161e-01,-1.793737857398857993e-01,1.235333742882327585e-01,8.294474943549785817e-02,-1.026551032548571191e-01,-1.493870965928662323e-02,1.276476309532979247e-01,3.216776317547755393e-01
