-7.798867533406617092e-02,-1.202647937833952740e-01,-1.324248718887140741e-01,-2.086023936492256148e-01,1.648534372632840250e-01,4.152015548472836465e-02,-6.700615343637696120e-02,-6.880332196886074225e-02,9.857862320416882485e-02,-9.141744549222763014e-03
-2.783932191076180993e-02,-1.534465071602645891e-01,-2.831428245669570173e-02,-3.512110291022821351e-02,-9.129538702706790909e-02,-3.780442481660322568e-02,-4.113097758905129298e-02,-3.282759429926415673e-02,-5.884399178067055425e-02,1.015184304988545338e-01
-7.850138852401629397e-02,7.003499833928986118e-02,-4.829609089568720481e-02,1.643583156884851071e-01,-1.403076836930302607e-01,-2.857431112076026444e-02,-4.572110071995307695e-02,7.775185876533700913e-02,1.523399244871226355e-01,1.587706101917411849e-01
-6.577272544803669518e-02,-1.354038544350349149e-01,-6.856407515201086433e-02,2.814735961885801371e-02,1.439224909644997059e-02,8.967584143682083564e-02,1.374448810911204910e-01,-9.389009742150514204e-02,-1.543275496014435977e-01,-8.506868147110233092e-02
-5.759474262112015963e-02,2.917155855479962312e-02,-1.261197870932618814e-01,-1.438230699931084822e-01,-2.462654498554958105e-01,-2.668390223184872179e-01,1.475744332898925038e-01,1.929381781464373780e-01,-1.752277454671558876e-01,2.856935920210433300e-01
4.763957063128391317e-02,1.466552706531590866e-01,5.389048363559238719e-02,-1.293807151541630507e-01,6.249354087619465176e-02,-1.049613871762163503e-01,-7.883871937001725450e-02,-1.461152277237009189e-01,1.048766744514456478e-01,1.792536530004856452e-02
5.007787227727870244e-02,9.926407788082715344e-02,2.233338959007854230e-01,-4.414224333259174349e-02,8.547062743875653845e-02,-1.286311232824614015e-01,1.732892295409952377e-01,1.092454206002694550e-01,-4.880732711102374333e-02,-1.336598907844453454e-01
1.160759949431243720e-01,9.210833645595302432e-02,8.025561370252409787e-02,-1.376036297830089683e-01,7.470159726275038027e-03,-2.237613905770111968e-03,3.768651588287037779e-02,-1.257414474776977764e-01,-1.078833766868859956e-01,3.815319515298522951e-02
1.169455124742121988e-01,1.091727095415311521e-03,6.545769134972780068e-02,4.991306932882734471e-02,1.442905161840586821e-02,1.240211982784701628e-01,-1.227697689747442866e-01,9.597699064707067296e-02,-1.080924129280497886e-01,1.091559744531283294e-01
-4.106974944801591865e-02,-1.477685545136175060e-01,-1.233311592779119947e-01,2.498332360136549385e-02,-6.999454174074197510e-02,9.424761940419607020e-02,-1.228361212283787113e-02,-2.192336325389826479e-02,-5.073813921125140507e-03,1.491550059135601097e-02
-9.648846365235283842e-03,-5.426359349208287330e-02,-3.506254409121091487e-02,1.562996483980811091e-01,-2.116065595640249375e-01,-1.416377352370754850e-01,-8.402265178541047652e-02,-1.446434416580152371e-01,-1.650323554121539416e-01,-5.480692014019648145e-02
1.390409151602591264e-01,-8.340730134302856702e-02,1.157699634782357462e-01,-9.579674564072765408e-02,-1.240645210581926422e-01,-1.773745262735187955e-01,-5.036613678139142958e-02,-1.775810169969522789e-01,8.765341836991002999e-02,-7.485282703175250019e-02
-1.389136236899474186e-01,1.682299886845011958e-02,-1.690743212586023336e-01,1.431800016414183918e-01,2.121383046694490238e-02,1.165842366504548366e-01,-3.767522390906464895e-03,-4.978244245188718012e-03,1.471296586580715382e-01,1.078636141629886053e-01
7.469034521617567979e-02,-2.811274630674192882e-03,5.706772305225688013e-02,4.619138809810893753e-03,-1.677688432927211884e-02,1.120921830169025607e-01,9.494646398122202902e-02,-1.260506461360641206e-01,1.549304019478202343e-02,-1.067043680532383798e-01
1.137984546810950626e-01,1.096693049885200111e-01,-7.606038234277236187e-02,-1.810904666682245090e-01,1.823627954072948310e-01,1.019257154517500680e-01,-8.239843475494487701e-02,2.183671665635324999e-01,3.837196668512538045e-02,-4.111569672152506905e-02
7.441841213569592994e-02,-3.870923424146770903e-02,1.371804073077258906e-02,-4.769349318731577747e-02,9.312284237748393034e-02,1.185539114945381167e-01,3.732020633673521076e-02,2.049686887400266888e-01,5.719223588206060090e-03,-1.359568361294621608e-01
-2.295505595734670737e-02,-3.300000512906901134e-02,1.050381925835324956e-02,1.993018830542628850e-01,-8.229670835132409101e-02,1.688980555336970155e-02,-1.472922886662161313e-01,-4.782360436024475636e-02,-1.799172387712328625e-01,5.138847569309137366e-03
-1.899119029525423996e-01,2.893888240298866932e-01,-2.320637923010759052e-01,-1.319637116475502470e-01,3.063207103682627497e-01,-1.605923190739757256e-01,-1.501790107505296956e-01,-1.024223526854526334e-01,6.526289408650720603e-02,5.933418262715248886e-02
-1.194501935564707545e-01,1.268656822291371333e-01,-1.457452821718117908e-01,-2.119484443629300052e-01,1.869103415352045827e-01,-2.065783065510863950e-02,-1.111183160421415350e-01,-4.564098142870393060e-02,7.147402531449434382e-02,3.846214415894336908e-02
-6.828633599598775417e-02,-1.299111279439410793e-01,-1.098705471906264025e-01,-3.960899502653769666e-02,9.563100796533813286e-02,-7.243753454436464845e-02,4.239343550913642067e-02,-1.624910072873134853e-03,-1.315336510872977815e-01,-6.374468564136689941e-02
1.179855139381286167e-01,1.828743630660429054e-01,1.357055254845810355e-01,-5.552922098038647059e-02,1.044417172289618390e-01,-6.313712255203279833e-02,8.902467503775511604e-02,2.478822640882646644e-01,-4.043485436905230185e-02,4.374857022926367800e-02
-7.797461749669461206e-02,-1.231453747556282702e-01,-5.248835124469018731e-02,-4.736835141359764523e-02,-1.619989507567255183e-01,1.192659810901963019e-01,1.123605326792174869e-01,3.968941483779424295e-02,-1.384104841424916299e-01,-9.813324185783652009e-02
-1.021310602700623189e-02,-1.617880533286654432e-02,-1.001854030535263840e-01,1.578292897484318003e-01,-2.183018805274170859e-01,-8.070410941416385903e-03,1.711518680808224793e-02,5.360070414282498003e-02,3.340604714624718918e-02,-1.051821490963645161e-01
