6.597015086947891072e-02,8.384772697483210135e-02,-2.257026461757174335e-02,4.033994884051148033e-02,-6.133377405547054545e-02,-2.592381990337263437e-02,-8.684599590346923914e-02,7.589302504663379689e-02,-1.979644508064480959e-02,-4.350870123311090243e-02,1.197788034521648712e-02,8.410031999750429421e-02,-3.746913266028301104e-02,-2.852699074231025353e-02,-8.190103743795124069e-02,-1.619150934720664167e-02,-2.943108314104765644e-02,-6.232321380476086442e-02,-7.747952658297842243e-02,6.553818009411697953e-02,-5.503885751686948824e-02,-7.995633537296048532e-02,-3.552518109926420392e-02,-4.768828203136803862e-02,2.520096132851817536e-02,-2.022061404602846710e-02,5.397737576560646816e-02,-1.125072251215869339e-02,-4.943376255170611050e-02,6.157787887943772659e-02,-6.724329266379198977e-02,-7.799432864348676553e-02,6.351674279545625225e-03,6.381028881159331312e-02,-7.888759362267978859e-02,6.984011307903316423e-02,-7.127701457016961950e-02,-8.281788215909471895e-02,-8.594343316867011917e-02,-2.061729592030873970e-02,-2.480098171240420479e-02,-5.090791416466587671e-02,-6.675015830184280463e-02,-8.275436186798101890e-02,-6.136496990095358962e-03,-1.061328483279803080e-02,-7.908984385524309504e-03,-3.020001212935041063e-02,-1.395991807030531884e-02,-5.667865578681139521e-02,1.870002696892730798e-02,-5.449706747654627093e-02,6.945411406182740166e-02,-2.051026748912277570e-02,-8.047887511834520002e-02,1.753034224075824057e-02,-8.798979080919290541e-02,-8.348163934492466853e-02
-1.247614145179201384e-01,-1.178657748019083795e-01,-2.551952334171589051e-02,-8.054510294586654517e-02,8.794353185920326943e-02,3.942533626293839161e-02,-3.092948444009873885e-02,-6.097229699806507724e-02,-1.019716435686759126e-01,-4.419719023305567623e-02,-2.639399867402916766e-02,-1.766916389468294046e-02,-3.724181738822340826e-02,-8.897151470939175522e-02,3.274296770011773938e-02,3.258108977625321853e-03,-7.346558678783633722e-02,1.119123220115212647e-01,4.544230283545455662e-02,2.671725973147015196e-02,1.262552144833343215e-01,8.429520554608023811e-03,3.327129546202311355e-02,-7.768123932047375779e-02,-3.050766458549371979e-02,5.497797259708541578e-02,-1.614964989273921098e-02,1.562823264910439824e-01,-1.910336223237395561e-02,-2.310574518092639931e-02,-1.029791239589285257e-01,2.560376202386814397e-03,-3.618718174817249500e-02,-4.268079470464247738e-02,4.381521499753476129e-02,5.863783737937345447e-02,7.385782938187261670e-02,1.458719241253077781e-01,-8.288559776126966372e-02,4.807893281248960815e-02,2.344117057780853788e-02,1.182056916798786272e-01,-4.533023838779094011e-02,8.379875820464602332e-02,2.148651984646486948e-02,1.196669306959218110e-01,-5.710727428863403982e-02,7.339463771343191639e-03,2.619509631711570107e-03,2.678428017636823484e-03,-4.285461597384831317e-02,-1.484935326298661151e-01,-1.294241940024856707e-01,-8.530398816118518746e-02,1.313854546519314104e-01,-6.150136074067603931e-02,7.605841061335705255e-02,6.590236074477601180e-02
-1.674974908101941884e-01,-1.214745217474077765e-01,3.890070527022369828e-02,-2.545101962342668361e-03,8.089448182432154577e-02,-1.228892069979122675e-02,3.173192608318421704e-02,3.445475169681219696e-02,-1.081850765068301662e-01,-4.673613437402351911e-02,-9.136226532436262510e-03,-7.808957307558303529e-02,1.386176874954888651e-02,-7.155696496175359411e-02,-1.231671360181023529e-02,3.310847888245807558e-02,-4.367406070503701554e-02,2.470940445539946684e-01,2.194574094883752682e-03,-2.834653704392852205e-02,5.634068558789486793e-03,4.531350918564868574e-02,7.582263237119608867e-02,-7.397688115290386446e-02,-8.483431745901039156e-02,1.779246362561409112e-01,-3.667910723974460163e-02,5.505036707026290943e-02,1.904352718217173709e-02,5.217073966748321523e-02,-6.289114636487956600e-02,4.930037449566936764e-02,-1.024658224609164697e-01,-1.589501243406966358e-01,1.365116178967694556e-02,8.582716841105182681e-02,7.244519976580598986e-02,1.501625884839745961e-01,-9.187802972553074654e-02,-1.126149056314170588e-01,-8.970824422621968830e-02,-1.466105449640334180e-02,-1.237620754497008452e-01,-2.276205248477333222e-03,1.640287241223406869e-02,-1.985642228820498970e-02,-1.096562440838311364e-01,2.712679630938098427e-02,-8.799540716703534854e-03,-7.558623281279805428e-02,3.809854231308903126e-03,-7.113715832624095681e-02,-7.447773409745075957e-02,5.088352499170153975e-02,-3.484200397713162894e-02,-5.546563392542898374e-03,1.702791343080061956e-02,6.637452717272625258e-02
-1.319516927019641350e-01,-1.464274436232930812e-02,1.583749249608860932e-02,-9.460116954453702542e-02,1.793556315594884154e-01,-1.417790963349620931e-02,2.747012742451269973e-02,3.913120668241274608e-02,-6.999566424797232234e-02,-9.061649091772031039e-02,-1.278082638206425210e-02,-1.336851773245950059e-01,-5.121266108221266683e-02,1.427929080687700102e-02,4.912920591505333390e-02,4.049994523052481005e-02,-1.306911784252547115e-01,2.220213482655316317e-01,7.639986884020076585e-02,8.488360573933950715e-02,9.736495181459606241e-02,7.538703108344503578e-02,-1.829144273300818344e-02,-1.218683522521010060e-01,2.850794122793343446e-02,6.895502900518621359e-02,7.080048861799319304e-02,1.364651941525082957e-02,7.917383755692706387e-03,4.202256797286016421e-02,-7.091489305366883988e-03,5.549760680551899666e-02,-6.796103032159440428e-03,-1.481907817841090491e-01,1.095689746283882160e-01,8.117075711968911589e-02,-6.231272505905118692e-02,1.703777059910654701e-01,-4.138359137590446463e-02,-1.047374793304475110e-01,6.308692878002616911e-02,-1.873386247227371015e-02,-5.012412923649099683e-02,-5.412111377726559064e-02,-8.986455786305223847e-02,7.756421890586440160e-02,-1.756875705146028754e-01,-8.651839094058841328e-02,3.335947196737808207e-02,-6.294900529830319003e-02,-1.532394009515849753e-01,5.806993219316860556e-03,-9.167634873795077466e-02,4.014247568980326697e-02,5.733978620576361818e-02,-2.944512635044293711e-02,6.799205358441735847e-02,-5.651708318755040150e-02
-3.649492119279434954e-02,-4.752848508263768368e-02,4.706338214194366598e-02,-6.442119162690634893e-02,1.785683561962426169e-01,-6.566811536192307397e-02,-5.007365059878537972e-02,-6.737502599403316639e-02,-4.858025724049461203e-02,-6.730086550499392306e-02,-9.088727873324467521e-02,2.154926075991693904e-02,1.858706354599504174e-02,5.488324142882191475e-02,4.374787827149757835e-02,1.103369985812035770e-01,-9.611172148076643773e-02,2.604883181444243578e-01,-7.973440877837941268e-03,7.934519170383584619e-02,1.489984171304939153e-01,9.822896226821120277e-03,2.056266555514017769e-03,9.136866871391499320e-03,-1.643610953284516119e-02,1.676473562085475655e-01,9.632628027195508369e-02,4.289533642655354861e-02,-2.053116475193565715e-02,6.764050406906232937e-02,-1.429194102555239876e-01,4.812264447601134060e-02,-4.056858041625179684e-02,-6.926948860621277848e-02,-1.835346811493107286e-02,6.901293501808431364e-04,-7.056273142582263069e-02,1.526310041668076656e-01,-1.293060356874551620e-01,-7.753925208437534300e-02,-7.507113975643843473e-02,1.064031257956789406e-01,-1.129771981597861297e-01,-4.758815612670514589e-02,5.002398217632143818e-02,5.257579503666992560e-02,-1.307355289421821554e-01,-9.734994323432909213e-02,-2.610440947444749027e-02,-6.162477886730576698e-02,-1.044907269108475978e-01,-1.854088691757697568e-02,2.276130286734064090e-02,4.633947292168917598e-02,-2.976304665997157178e-02,-3.108217909566695497e-02,9.597742755997211439e-02,5.605035678416942641e-02
-1.518526447004642232e-01,-1.743361246876739407e-02,-1.409561990230048800e-02,-5.357496748277333631e-02,1.293899338114818109e-01,-1.193104562889736736e-01,-8.365960296125785067e-02,-5.440904413110220390e-03,-1.658484371770347840e-02,-7.251029123835671386e-02,-1.152710006714703778e-01,-7.863982656453663567e-02,2.058937419020227810e-02,-7.501260545908751409e-03,1.760921956332839669e-02,3.231950356248441958e-02,-3.186559430668027548e-02,1.511648686214477899e-01,5.448701897805405259e-02,3.528702907231481140e-02,4.130317226606263631e-02,-8.906492816937998380e-02,8.128333986238446551e-02,1.483292981385666513e-03,7.844156734299111144e-02,1.248773356489759623e-01,8.343557393377308562e-02,5.636268460417930698e-02,-1.386019191460339389e-02,-3.211691970084612491e-02,-6.073186006272494886e-02,9.789839134290809208e-02,-5.899938184254173434e-02,-6.170002568930463283e-02,1.270913006819504310e-01,7.498815493954642808e-02,-5.347998390217223452e-02,1.543612758023097109e-01,-1.274838536120600219e-01,-3.738199542847282786e-02,-8.438699725995142675e-02,4.830008390553731240e-02,-9.888882808398691271e-02,5.049543965966916265e-02,3.006258614730106249e-02,8.059415942787512277e-02,-1.389363845116420304e-01,-8.310002562840645979e-03,1.043166962432904993e-01,-5.049542581853875417e-02,-3.814860285541876034e-02,-6.751609488592787145e-02,-7.942655342606737973e-03,-6.194957363265811597e-03,-4.184438129180065996e-02,-4.336312201524952087e-02,-5.528715964508301370e-03,-9.520066975347338256e-02
-2.881955468917804172e-02,-1.234279445782652390e-01,1.052321386949897769e-01,4.070358585779139220e-03,4.556239527958833024e-02,-1.192657864097950299e-01,-5.556589217067928882e-02,-8.106788711524486046e-02,2.615998791581912453e-02,5.827128553896288032e-02,4.952420954739316511e-02,2.633730661436873774e-02,9.904984070961755926e-02,-2.404500802559835296e-02,1.107735906020760469e-01,7.808939639751701078e-02,-4.186772813414142702e-02,-1.641379325236805645e-02,-8.660783480127734468e-02,-6.385348970691738513e-02,1.181711476401012817e-01,3.160361652824462964e-02,5.027591075693605555e-02,-1.356251463402236013e-01,7.086636572127663625e-02,8.450466792210631350e-02,1.335661894123225772e-02,4.096868636208930020e-02,4.019819248687055147e-02,-7.775089187415286374e-02,-9.278857424572729828e-02,1.048960788355610130e-01,2.246676338169223061e-02,-7.250349310192175101e-02,-1.648155806627746300e-02,5.553472625209190244e-03,-6.025768070503335211e-02,-6.350370760988130296e-03,-8.757077243321648163e-02,3.504583192535720704e-02,2.616251780249914324e-02,1.255007911417942990e-01,-6.708120357119055910e-02,-5.872712023528562503e-02,7.494510297727359494e-02,2.346539977824540005e-02,-1.443601602802287720e-01,-8.015962670430225312e-02,-3.148946999606340447e-02,7.789295388497360917e-02,1.384803248643823488e-02,-2.878416587320364872e-02,-8.573110232889645521e-02,-6.015225866268678750e-02,-6.904290599964382769e-02,-7.340097825155385280e-03,-1.386123819531127205e-02,-2.259696681252207698e-02
-9.369419932025499498e-02,-3.849780368000602082e-02,8.989906873598446646e-02,-1.052864503732006268e-01,5.582631094355049867e-02,-1.111743199363744578e-01,-1.078355480576211403e-02,-1.195920863299234638e-01,-3.743270544169249175e-02,-9.479879839420544962e-02,-4.338429950409495445e-02,1.302432080703695184e-02,1.014955890783661580e-01,2.584281670472603556e-03,1.277316040686310994e-01,9.416892974901622249e-02,-3.183080531305884642e-02,8.597626544914893296e-03,-1.394701147219076232e-01,-9.953286084990957405e-02,7.889240397441604769e-02,-2.505009570699245555e-02,-4.465923438062208151e-02,-1.208759745806600172e-01,-2.517707411310132412e-02,4.914217659698871116e-02,-3.863605619300389954e-02,7.999970344591463001e-02,-6.237948193962931931e-02,4.807259145491475649e-02,-1.155988503157823338e-01,7.142266309331093965e-02,-1.149377358586458897e-01,-1.239180687111690882e-01,2.748960464404703180e-02,2.128928214815346137e-02,-4.664455615458112242e-02,9.402624964853549538e-02,-8.696657765217756519e-02,1.781765206158730320e-03,-4.922315015480837469e-02,4.833780260884289193e-02,-9.380070061642345469e-02,2.348335423730089563e-02,4.202408043645635555e-02,3.541835799686306879e-02,-1.130232319265594143e-01,-1.674275238730342785e-01,8.958287606144869908e-02,-5.020657931064330393e-02,-1.778046543019040984e-02,6.045559727537815412e-03,-3.774299645890295124e-02,-6.097505696811687109e-02,2.217274103763926599e-02,-6.324302192651092003e-02,6.058022542006568506e-02,-2.876805124590564589e-02
-1.093523220989127964e-01,3.777014387562750014e-02,-4.251383773498954716e-02,-9.991514014670684063e-02,-4.357610662029188370e-02,-8.103632114061568026e-02,4.928107495677953170e-02,-5.608280486285218552e-02,1.381428604863484252e-03,2.111140018955333375e-02,-3.616374853212395851e-02,-3.185629045018134337e-03,9.005112566378228878e-02,-1.444514364105202280e-02,7.787643959831540286e-02,-1.384074264442015749e-02,-3.321024524649035525e-02,-3.702812927751963218e-02,-5.336345638414869558e-02,3.530807635082348905e-02,6.318578068512982655e-03,1.069124536734810532e-02,1.056493103421487778e-01,-1.125800255581003856e-01,5.014931887525639169e-03,1.150741114978399426e-01,3.076170691596679524e-02,7.777986141658561371e-03,6.514164829235709331e-02,2.048227558669559259e-02,4.283973486199713077e-02,6.385686106030136200e-02,-8.872591828327761054e-02,4.267774488009249551e-02,1.131600240038873328e-01,1.276508143828619379e-01,-4.727377987176444724e-02,3.300344496041504594e-02,-9.642116507867455610e-02,6.875365345538326069e-04,-8.758709702428832053e-03,-2.483726865386778893e-02,-1.924266123570429754e-02,3.962201357572690125e-02,9.372560399670150366e-02,-1.160307318571852583e-02,-9.373047757363001109e-02,-4.565897471182663037e-02,5.625176498058600399e-02,7.214477994445428477e-02,1.256113816876407510e-02,-1.397184780216507161e-01,5.133111010569778310e-02,-6.349502682196965508e-02,-7.465626590781246352e-02,4.950850816000231663e-02,9.962559695295174905e-03,8.164357673422543982e-02
7.783048386101149192e-03,3.868055115535502103e-02,1.731738026403995337e-02,-1.235106937998174670e-02,2.460435709023231499e-02,-6.630205809164067821e-02,1.191281238212469895e-01,-2.975292678502700766e-02,-5.515325992197603333e-02,8.082591493280943951e-03,1.741567527451107558e-02,-2.644219305367747838e-02,7.412873199400085711e-02,-3.278804560633987591e-02,2.729763115067742468e-02,4.856546349798183948e-02,-1.014978432219205279e-01,-7.571880829287641612e-02,-1.184688309746007862e-01,-3.397328048517696264e-02,4.727738914999298631e-02,-8.243221371216376270e-02,-5.409195357045091385e-02,-2.727495824066076754e-02,9.102499599059081514e-02,-6.727042828997845982e-03,1.131339264862754948e-02,-9.588310006275790887e-02,9.704723866556420886e-02,5.394519279666434852e-02,-5.946371922007481076e-02,6.417033981383354901e-02,2.060521157545508811e-02,-9.416135333873966451e-02,6.258656851833534207e-02,1.029174957925996226e-01,6.427180084266209681e-02,-6.185621342510142298e-03,-1.322005538825794801e-01,-9.056055909835003526e-02,2.356666643391759457e-03,9.615106341221714426e-02,-2.511280320065891174e-03,-7.994646014720696234e-03,7.453966697531663743e-02,8.893934416216497940e-02,1.061996884276629888e-01,-1.038311907297404801e-01,5.659374470330369271e-03,-1.113965488812037469e-03,-1.920667538648781342e-02,-9.022957660284781911e-02,-7.392635560935921502e-02,-5.372254099591564774e-02,-1.109037873170795052e-01,3.576696764045808608e-02,2.355576313042833173e-02,8.582323425210862389e-02
