9.222293973830296920e+00,9.364277842280186448e+00,9.222293975303971436e+00,9.364277843753860964e+00,4.948306224632806338e-02,5.091339316333184928e-02,1.691054205337086946e+00,1.674361135868651873e+00,1.004300895271581728e+00,1.004801669498043948e+00,3.912135869946496314e+00,4.000482049424919140e+00,2.565319917817453277e+00,2.633719568726163640e+00,2.321135099288177788e-08,2.559907630067125968e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.473674811115795780e-09,1.473674811115795780e-09
9.281377652403627110e+00,8.971194229561248790e+00,9.281377653893828850e+00,8.971194231051450529e+00,4.719365905470290778e-02,4.813926154596145229e-02,1.697608515556043196e+00,1.644324467329731254e+00,1.005177030236536595e+00,1.004384136141103889e+00,3.927874359167744966e+00,3.859998442881572345e+00,2.603524062276548978e+00,2.414347896154414919e+00,2.611205147648674327e-08,2.550846386113978256e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.490202007114372516e-09,1.490202007114372516e-09
9.402608454083699385e+00,9.240977271530999460e+00,9.402608455593954417e+00,9.240977273041254492e+00,4.408514616439867390e-02,4.548745376289896336e-02,1.679464065740053913e+00,1.666559072291188492e+00,1.004962631172099607e+00,1.004681751446204530e+00,3.956360065692706041e+00,3.960393354615122874e+00,2.717736517481807113e+00,2.563855613687814117e+00,2.783263426803350865e-08,2.572777076335261021e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.510255456499597628e-09,1.510255456499597628e-09
9.221713638287035053e+00,9.353275188932874684e+00,9.221713639816700336e+00,9.353275190462539967e+00,4.462129395538972504e-02,4.465028652381378138e-02,1.663495779239291261e+00,1.660298169718011918e+00,1.005356472436587323e+00,1.004589108884388571e+00,3.990028239817838607e+00,4.029948867515431132e+00,2.518211830867427725e+00,2.613788730675833172e+00,2.197049976028183568e-08,2.561539578592518292e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.529665568347533501e-09,1.529665568347533501e-09
9.183115478918427499e+00,9.449829047267460425e+00,9.183115480467039404e+00,9.449829048816072330e+00,4.064247843241241415e-02,4.163281638127513257e-02,1.653079654332062054e+00,1.670014325520358334e+00,1.003738568609907844e+00,1.004537280654444364e+00,3.994194799228381498e+00,4.089728514922419400e+00,2.491459950262971734e+00,2.643916083814931373e+00,2.805269333990026748e-08,2.597403241753983409e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.548611903986734560e-09,1.548611903986734560e-09
9.111484542941521880e+00,9.528955404764150927e+00,9.111484544493693605e+00,9.528955406316322652e+00,5.158543249974717471e-02,5.162875170074989611e-02,1.655094081171216258e+00,1.678251629201181538e+00,1.004550376258988242e+00,1.004471285129192371e+00,3.910038146152714944e+00,4.103175734507068739e+00,2.490216479527487259e+00,2.691427978195611193e+00,2.733136677359186469e-08,2.603034778150297146e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.552171922971595788e-09,1.552171922971595788e-09
8.625332686144229655e+00,8.518997689962843012e+00,8.625332687716984026e+00,8.518997691535597383e+00,4.893204947396258969e-02,4.861281398035559309e-02,1.591120977956736127e+00,1.579790125910935927e+00,1.003571635521623095e+00,1.003214550462974586e+00,3.657404892405479391e+00,3.650917236896758400e+00,2.324303105629459409e+00,2.236462937609378532e+00,2.515696851516574749e-08,2.510244019381319533e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.572754350472605418e-09,1.572754350472605418e-09
8.747330915512709026e+00,8.986295726952931773e+00,8.747330917110925697e+00,8.986295728551148443e+00,4.002656913960731672e-02,4.036262420989943089e-02,1.616060935192790815e+00,1.611156150740631121e+00,1.003598531272677619e+00,1.003746623740285226e+00,3.709595399935408100e+00,3.829407033724721021e+00,2.378049460300027729e+00,2.501623268649228571e+00,1.967219574111221010e-08,2.588816644672597039e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.598216355333882650e-09,1.598216355333882650e-09
2.421506108558338255e+00,2.460485589329767464e+00,2.421506110125792421e+00,2.460485590897221631e+00,2.193186406660833643e-01,2.284311022486622544e-01,8.862432061946426964e-01,9.071262595361471170e-01,9.880661231060288152e-01,9.892185152033335926e-01,2.668354548886998634e-01,2.731665215643752642e-01,6.104266344135811373e-02,6.254317106481357968e-02,2.026152594057661948e-08,1.971243509246338157e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.567454228662414647e-09,1.567454228662414647e-09
2.006422507921812759e+00,2.027755329802737982e+00,2.006422509532779230e+00,2.027755331413704454e+00,1.005549897644615609e-01,1.034074755215671215e-01,7.696483336417597743e-01,7.823919032777334470e-01,9.855660921144907549e-01,9.845242271380995058e-01,1.077409619847602973e-01,1.141730472682182529e-01,4.291211150333276020e-02,4.325865746912759685e-02,1.891300747166966894e-08,1.912799214705729266e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.610966255734324663e-09,1.610966255734324663e-09
1.867002115244359661e+00,1.852567071615835781e+00,1.867002116865314143e+00,1.852567073236790263e+00,9.615544350971505505e-02,9.145637002188421183e-02,7.024841930397478507e-01,6.994263516567652550e-01,9.696216316408781122e-01,9.659626663614719888e-01,6.782273258922665027e-02,6.409891340433393481e-02,3.091809622622630760e-02,3.162275108282458502e-02,1.823856579738797468e-08,1.908855569148802898e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.620954412880463617e-09,1.620954412880463617e-09
1.518556578680554159e+00,1.503275401781673404e+00,1.518556580285907120e+00,1.503275403387026365e+00,1.660220322944747084e-01,1.570904701940881720e-01,7.116038582985616534e-01,7.103837258907423902e-01,5.463336166709124031e-01,5.391808765899073208e-01,5.558164544332837298e-02,5.860957009411880275e-02,3.901540789265455639e-02,3.801073996450499148e-02,1.808062258444119627e-08,1.904831167170593113e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.605352974723934013e-09,1.605352974723934013e-09
1.466643996654525273e+00,1.552113471071394635e+00,1.466643998259568038e+00,1.552113472676437400e+00,1.418358571588642925e-01,1.354971811860363751e-01,7.007045280496472239e-01,7.333906502051762422e-01,5.241803732955720996e-01,5.839565152786808655e-01,6.054933480483886549e-02,6.161035402017456947e-02,3.937388362823578819e-02,3.765875114216871850e-02,1.971736707031117097e-08,1.923915772531488664e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.605042676371311493e-09,1.605042676371311493e-09
9.072574327581716114e-01,9.246924129279757709e-01,9.072574343528980734e-01,9.246924145227022329e-01,9.498225436603524585e-02,9.397064461797391410e-02,6.483969813152942185e-01,6.668995249098715883e-01,7.907178680643225932e-02,7.935577540408843278e-02,5.489595224302226684e-02,5.437194388320007454e-02,2.991043925751190810e-02,3.009450571978779937e-02,1.876987577146554990e-08,1.839305392554789042e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.594726453717514322e-09,1.594726453717514322e-09
8.288565016299501709e-01,8.408688232998853263e-01,8.288565032240405861e-01,8.408688248939757415e-01,9.033802560637987922e-02,8.946204573099279800e-02,6.204549350342144498e-01,6.336442641555003474e-01,4.423539955677834729e-02,4.414808433549742561e-02,4.214690781477566095e-02,4.211140130106562351e-02,3.168121559700938505e-02,3.150300989067093826e-02,1.802079242686126404e-08,1.788615824864532347e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.594090385592526618e-09,1.594090385592526618e-09
7.869612332161987078e-01,8.014309615754291460e-01,7.869612348097686505e-01,8.014309631689990887e-01,9.059187009453760486e-02,8.890234188234737156e-02,6.053644718547324111e-01,6.176260411680253304e-01,2.961673013108585481e-02,3.337471860980740362e-02,3.737366606471010516e-02,3.754722858698122251e-02,2.401447685023038944e-02,2.398061387560633528e-02,1.822090221283036549e-08,1.745266140259658490e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.593569901702507974e-09,1.593569901702507974e-09
8.058725714298565768e-01,7.791025244805234173e-01,8.058725730234647111e-01,7.791025260741315517e-01,9.425646829722258979e-02,8.964962954794712668e-02,6.279538161078080938e-01,6.044535759685404352e-01,2.451593997261236266e-02,2.665930530743453389e-02,3.553433835807877361e-02,3.486125389972043187e-02,2.361199018457428231e-02,2.347874194248342899e-02,1.850956052203721864e-08,1.781439753221772787e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.593608184029252598e-09,1.593608184029252598e-09
7.709395023769137767e-01,7.565630193025376649e-01,7.709395039717202858e-01,7.565630208973441739e-01,9.118567810618033453e-02,9.179330839191914004e-02,6.027631000029756159e-01,5.873582748496096739e-01,2.218817728702800890e-02,2.363632983006647495e-02,3.445688239481888709e-02,3.320239765998269504e-02,2.034564718529560320e-02,2.057269091866890248e-02,1.740061512719431984e-08,1.765229086369930448e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.594806504166882339e-09,1.594806504166882339e-09
7.187871542387748169e-01,7.272599483208230797e-01,7.187871558341358824e-01,7.272599499161841452e-01,7.026597086081343146e-02,7.283750843923757212e-02,5.746293119561373119e-01,5.802338385758273320e-01,2.238737882235101312e-02,2.211839947462904132e-02,3.142125027512279040e-02,3.144281481049632232e-02,2.008322502564198128e-02,2.062736939679439552e-02,1.729870831648392579e-08,1.762383841715673602e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.595361055993313640e-09,1.595361055993313640e-09
7.218546679643599306e-01,7.507449306718931847e-01,7.218546695596665952e-01,7.507449322671998493e-01,9.837360637117666118e-02,9.630907349972049614e-02,5.516732067583226540e-01,5.803432040443248230e-01,1.943714067399923001e-02,2.118615077629608726e-02,2.999305001756163297e-02,3.099448515846683211e-02,2.237764612739129994e-02,2.191199967107866631e-02,1.801590845984914568e-08,1.752200631228586882e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.595306717875629802e-09,1.595306717875629802e-09
7.379148857901182135e-01,7.374503954248913251e-01,7.379148873838319300e-01,7.374503970186050417e-01,9.637701476984934790e-02,9.457480761219225207e-02,5.653947041430102960e-01,5.662228592968427954e-01,2.136230985957088616e-02,2.207079562708959275e-02,3.228457811212522011e-02,3.195384465299268978e-02,2.249626221175385701e-02,2.262807060304860077e-02,1.669380850734236346e-08,1.763272535879292406e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.593713754169318499e-09,1.593713754169318499e-09
7.179919444648238391e-01,6.944598780053228282e-01,7.179919460587789182e-01,6.944598795992779072e-01,7.539428394888558760e-02,7.417835273809421370e-02,5.699712690675400317e-01,5.502778475251374202e-01,2.058036306925158446e-02,1.948713859649034777e-02,3.109869023387850512e-02,2.971845011884492738e-02,2.094732053776282230e-02,2.079807134146943043e-02,1.760750530599889979e-08,1.768528651548430776e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.593955105540392085e-09,1.593955105540392085e-09
6.808883383020857272e-01,6.932689339454606303e-01,6.808883398964921119e-01,6.932689355398670150e-01,7.760472667270194858e-02,8.229270521962456231e-02,5.339736834424647638e-01,5.442968548994382427e-01,2.069739091508553813e-02,1.829961287619261134e-02,2.928052379378905806e-02,2.838120900518526987e-02,1.933199660116827548e-02,1.999853385232563605e-02,1.687687622245307302e-08,1.809269439478408077e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.594406399145211995e-09,1.594406399145211995e-09
6.526370442466805644e-01,6.640488373228945473e-01,6.526370458415089448e-01,6.640488389177229278e-01,7.358133239629548183e-02,7.305144985041962802e-02,5.183907786473115342e-01,5.292601737408513252e-01,1.595376255794285839e-02,1.651080637590193051e-02,2.733076253067307643e-02,2.732410882131366264e-02,1.738039128336326192e-02,1.790228076668218260e-02,1.683109430757361829e-08,1.776772568643132058e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.594828403552073268e-09,1.594828403552073268e-09
7.653438385734495641e-01,7.599860884904307001e-01,7.653438401689410808e-01,7.599860900859222168e-01,1.460303822767254067e-01,1.393955395383870144e-01,5.479900446296879224e-01,5.471310191578061533e-01,1.381642365690458757e-02,1.571677522104307848e-02,2.549831209070195503e-02,2.668837687352827726e-02,3.200865769504453173e-02,3.105435985465168983e-02,1.822438516696496262e-08,1.784501447221640775e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.595491537800287151e-09,1.595491537800287151e-09
6.839973186385464032e-01,6.637892041394902742e-01,6.839973202304225897e-01,6.637892057313664607e-01,8.458679940066698988e-02,8.014223835004780083e-02,5.371286723748766034e-01,5.201734318469054541e-01,1.555670925637039556e-02,1.722864520573596028e-02,2.740011176757533445e-02,2.751997662526046301e-02,1.932500915536202596e-02,1.872489488535287322e-02,1.668369511382069526e-08,1.722618769603190555e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.591876238908914122e-09,1.591876238908914122e-09
6.800266182701871776e-01,6.588690768518538077e-01,6.800266198617375135e-01,6.588690784434041436e-01,7.530450403871094545e-02,7.346594531766431624e-02,5.391757324499590887e-01,5.201318719009023761e-01,1.686462267319659147e-02,1.770843425311559652e-02,2.865488148431147991e-02,2.797050284609312043e-02,2.002685906487712900e-02,1.959230493266869710e-02,1.855913198368218160e-08,1.760140950756732262e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.591550297374869991e-09,1.591550297374869991e-09
6.383620538509132691e-01,6.494017697058961369e-01,6.383620554387238188e-01,6.494017712937066866e-01,7.119367190081979380e-02,7.403571912677130162e-02,5.012171989914889769e-01,5.112955495152972096e-01,1.971359762290504289e-02,1.790005166408254952e-02,2.843262862588608400e-02,2.830921277830565283e-02,1.780493808003505776e-02,1.786121905089139983e-02,1.862977829926106884e-08,1.757054791039077364e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.587810496758657691e-09,1.587810496758657691e-09
5.961421444962370364e-01,6.115131651668226365e-01,5.961421460858338239e-01,6.115131667564194240e-01,6.133637283977989157e-02,6.059446908109672458e-02,4.759613267153838811e-01,4.936240702379179890e-01,1.527609255859908866e-02,1.527773189349085521e-02,2.721706536309290159e-02,2.627058301127497414e-02,1.635127172998617970e-02,1.574629373319721276e-02,1.528939507143857577e-08,1.720984489429841786e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.589596769690022808e-09,1.589596769690022808e-09
6.439828928012695242e-01,6.707646422188616731e-01,6.439828943830471220e-01,6.707646438006392708e-01,8.008787694996544193e-02,8.757638662241122585e-02,4.937401223039011300e-01,5.103883648667260076e-01,1.890401990406090013e-02,2.005499783598534841e-02,3.023492307810089069e-02,3.012475777054596585e-02,2.101593393649054883e-02,2.262011802856490547e-02,1.662875052971004897e-08,1.709462829676504636e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.581777555801744455e-09,1.581777555801744455e-09
6.176745377296744000e-01,6.233925576256005296e-01,6.176745393126226169e-01,6.233925592085487466e-01,6.339196801436944306e-02,6.442552778292409688e-02,4.846616252580136508e-01,4.911373462184727701e-01,2.056153741345448718e-02,1.986553948497912780e-02,3.277012357865920905e-02,3.112167241966570796e-02,1.628926479021094303e-02,1.684245405917874500e-02,1.867496664561111889e-08,1.766038004052366028e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.582948220027953255e-09,1.582948220027953255e-09
5.951161225843775160e-01,5.928305566094171919e-01,5.951161241794824530e-01,5.928305582045221289e-01,6.010022578500825996e-02,6.093467598754850889e-02,4.764293594078321537e-01,4.737975092944632372e-01,1.629814784196750507e-02,1.565715973345152209e-02,2.697717605820018974e-02,2.661360741223724874e-02,1.531119654972254787e-02,1.582758677841445555e-02,1.694164687666070069e-08,1.740330219509440946e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.595104890543728844e-09,1.595104890543728844e-09
5.942782641932820020e-01,6.030337797807989730e-01,5.942782657910956612e-01,6.030337813786126322e-01,6.714501860440569292e-02,6.895578461069620801e-02,4.707614721375532052e-01,4.769522700511860669e-01,1.450184294756421202e-02,1.407990671111042716e-02,2.557700158060929874e-02,2.657522271070454981e-02,1.629291259830139421e-02,1.647057847420757906e-02,1.632484832493300232e-08,1.722289396040870470e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.597813640594399342e-09,1.597813640594399342e-09
5.984174193678686304e-01,6.120998449535109964e-01,5.984174209664040456e-01,6.120998465520464116e-01,7.251656704464273795e-02,7.479093405342858436e-02,4.664985493618369339e-01,4.768938636140716558e-01,1.545496594914035245e-02,1.592470873893473554e-02,2.671577412127707982e-02,2.700062142515712027e-02,1.723154657362661185e-02,1.748969885727158849e-02,1.631734488326007353e-08,1.826464740273418120e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.598535431761224745e-09,1.598535431761224745e-09
5.907499328986151044e-01,5.895771432018730440e-01,5.907499345042095396e-01,5.895771448074674792e-01,6.769824408638139279e-02,6.734943086949848889e-02,4.685882757099237850e-01,4.655516653810913286e-01,1.323459814581931168e-02,1.394467818616863981e-02,2.486464411802045624e-02,2.649096029791951981e-02,1.636415611532327299e-02,1.624039021652206108e-02,1.472314692504932625e-08,1.825067307203909082e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.605594412150952524e-09,1.605594412150952524e-09
5.532045948105475119e-01,5.843583394906242123e-01,5.532045964237783942e-01,5.843583411038550945e-01,6.040596032056200215e-02,6.245462596338215155e-02,4.381659294832895846e-01,4.670293734821608367e-01,1.317169654357352830e-02,1.308853065013119640e-02,2.310157948050531665e-02,2.391629612388211992e-02,1.835941250230887709e-02,1.786949624739005496e-02,1.648030826211227914e-08,1.702367779640854454e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.613230928270875738e-09,1.613230928270875738e-09
5.385189434155309707e-01,5.581687855368641094e-01,5.385189450335954309e-01,5.581687871549285695e-01,6.121885685280407247e-02,6.432812946625361683e-02,4.263257923890110823e-01,4.428732969419615362e-01,1.330377602505454157e-02,1.251269588866808780e-02,2.272232781193811099e-02,2.299928163934887929e-02,1.494817437503941776e-02,1.545536463880833183e-02,1.596168381053916382e-08,1.696182364102264271e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.618064428659151580e-09,1.618064428659151580e-09
5.579353781628747511e-01,5.761114730730578781e-01,5.579353797784392111e-01,5.761114746886223381e-01,6.277096922164837611e-02,6.417716491739891560e-02,4.433969913473510549e-01,4.614499260844386885e-01,1.165690464412834013e-02,1.136375266317575343e-02,2.531140474626374787e-02,2.410397519260088980e-02,1.479909048153247100e-02,1.501663659766800524e-02,1.772195070246726533e-08,1.761777556834376216e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.615564420962860975e-09,1.615564420962860975e-09
5.248187821711061130e-01,5.440120778911712307e-01,5.248187837890243568e-01,5.440120795090894745e-01,6.244098542505727850e-02,6.250521475406972671e-02,4.109307232458243031e-01,4.307228211424689590e-01,1.187751755165180820e-02,1.228389601473468817e-02,2.403596675328238674e-02,2.353837507506924276e-02,1.553357143474974611e-02,1.496175383993168448e-02,1.776054059206371007e-08,1.706489684934285661e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.617918281818148903e-09,1.617918281818148903e-09
5.049281437610798617e-01,5.358277095613329655e-01,5.049281453830949395e-01,5.358277111833480433e-01,5.597645415275229186e-02,5.855726357265123028e-02,4.002513542710713357e-01,4.300263560362564408e-01,1.210582134372650311e-02,1.098495973897872270e-02,2.344437788051904892e-02,2.232936984921672641e-02,1.315012078952907185e-02,1.392974388435720343e-02,1.532348155217108915e-08,1.647987263710785342e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.622015094640374664e-09,1.622015094640374664e-09
5.624496905452252005e-01,5.483394667169625425e-01,5.624496921681686468e-01,5.483394683399059888e-01,7.174636477880999563e-02,6.962676830743536049e-02,4.424337085308822082e-01,4.305203223772582910e-01,1.085812548797538378e-02,1.082110660173722996e-02,2.215846472574187903e-02,2.209596805855359655e-02,1.525301007852576836e-02,1.527528464237971548e-02,1.694329003745582807e-08,1.672959839418603793e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.622943443797546904e-09,1.622943443797546904e-09
5.242622417038312888e-01,5.517597920707995041e-01,5.242622433245438529e-01,5.517597936915120682e-01,6.113206558742161761e-02,6.393562688386796034e-02,4.098520777626397105e-01,4.324819752864623168e-01,1.585794213120995250e-02,1.671743511639432744e-02,2.200446178883109019e-02,2.285376412623960074e-02,1.541567835979561207e-02,1.577097375746801602e-02,1.607393327282625573e-08,1.690036721268505330e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.620712605056138477e-09,1.620712605056138477e-09
