1.602476501464843750e+01,1.708450107574462962e+01,1.602477836608886719e+01,1.708451442718505930e+01,9.762089252471923828e-01,9.740993738174438255e-01,1.005553841590881348e+00,1.007351875305175781e+00,7.222303390502929688e+00,8.208849811553955433e+00,9.891937971115112305e-01,9.879663705825805220e-01,5.831504821777343750e+00,5.906233692169189808e+00,1.287817030970472842e-05,1.287817030970472842e-05
1.370148563385009766e+01,1.229696083068847656e+01,1.370149803161621094e+01,1.229697322845458984e+01,9.702488183975219727e-01,9.708809912204742210e-01,9.912244677543640137e-01,9.824064254760742632e-01,8.404966354370117188e+00,6.881822299957275568e+00,9.816049933433532715e-01,9.836607456207275835e-01,2.353441238403320312e+00,2.478190398216247647e+00,1.286982023884775117e-05,1.286982023884775117e-05
1.041104316711425781e+01,1.010283126831054723e+01,1.041105556488037109e+01,1.010284366607666051e+01,9.709571599960327148e-01,9.706658959388733132e-01,9.804927110671997070e-01,9.802790641784667747e-01,6.013843059539794922e+00,5.728200912475585938e+00,9.765870571136474609e-01,9.781612277030944380e-01,1.469163179397583008e+00,1.445524311065673917e+00,1.286239057662896812e-05,1.286239057662896812e-05
8.232072830200195312e+00,8.749046421051025035e+00,8.232085227966308594e+00,8.749058818817138317e+00,9.691669940948486328e-01,9.673971176147461160e-01,9.782691001892089844e-01,9.759471893310547319e-01,4.274053573608398438e+00,4.821459007263183771e+00,9.736027717590332031e-01,9.718621313571930154e-01,1.036979794502258301e+00,1.012380993366241544e+00,1.285593134525697678e-05,1.285593134525697678e-05
6.606073856353759766e+00,7.818814373016357067e+00,6.606086730957031250e+00,7.818827199935912908e+00,9.608404636383056641e-01,9.616055846214294212e-01,9.634744524955749512e-01,9.699806153774261919e-01,2.954011440277099609e+00,4.143456864356994451e+00,9.628242850303649902e-01,9.645258843898772971e-01,7.649230957031250000e-01,7.792453110218048318e-01,1.285015059693250805e-05,1.285015059693250805e-05
6.852693080902099609e+00,7.125593376159668146e+00,6.852705955505371094e+00,7.125606250762939631e+00,9.552781581878662109e-01,9.540467321872710960e-01,9.623026251792907715e-01,9.632782757282256636e-01,3.324652910232543945e+00,3.618990755081176847e+00,9.550323486328125000e-01,9.556658267974853516e-01,6.554269194602966309e-01,6.336117863655090776e-01,1.284491554542910308e-05,1.284491554542910308e-05
6.693586826324462891e+00,6.772816038131713512e+00,6.693599700927734375e+00,6.772828912734984996e+00,9.442136287689208984e-01,9.439916968345641868e-01,9.594617486000061035e-01,9.563220977783203347e-01,3.338610649108886719e+00,3.393835997581482022e+00,9.457022547721862793e-01,9.455303847789764404e-01,5.055991411209106445e-01,5.331357777118682639e-01,1.284015343117062002e-05,1.284015343117062002e-05
8.359717369079589844e+00,6.609262752532958807e+00,8.359729766845703125e+00,6.609275627136230291e+00,9.227659702301025391e-01,9.322268247604370561e-01,9.453632831573486328e-01,9.497464418411254439e-01,5.111176013946533203e+00,3.334269332885742010e+00,9.300124049186706543e-01,9.341307640075683372e-01,4.503998160362243652e-01,4.588892728090286366e-01,1.283575784327695146e-05,1.283575784327695146e-05
6.760612964630126953e+00,6.603118753433227184e+00,6.760625839233398438e+00,6.603131628036498668e+00,9.304311871528625488e-01,9.190784454345702903e-01,9.466210007667541504e-01,9.447620689868927446e-01,3.564352989196777344e+00,3.416152334213256925e+00,9.257485866546630859e-01,9.215692102909087691e-01,3.934590220451354980e-01,4.015567272901535145e-01,1.283178971789311618e-05,1.283178971789311618e-05
7.310523033142089844e+00,6.692154264450072887e+00,7.310535907745361328e+00,6.692167139053344371e+00,9.059289693832397461e-01,9.052304565906524880e-01,9.295645356178283691e-01,9.424758493900299294e-01,4.229627132415771484e+00,3.581231069564819514e+00,9.072804450988769531e-01,9.081877529621124046e-01,3.381221294403076172e-01,3.550290822982787864e-01,1.282809625990921631e-05,1.282809625990921631e-05
