2.621883773803710938e+01,2.892123813629150320e+01,2.621885108947753906e+01,2.892125148773193288e+01,9.582718014717102051e-01,9.535908520221709761e-01,1.297363638877868652e+00,1.648704540729522661e+00,1.054800891876220703e+01,1.260742921829223562e+01,9.659587144851684570e-01,9.647999644279480203e-01,1.244923591613769531e+01,1.274671373367309535e+01,1.287124905502423644e-05,1.287124905502423644e-05
2.724937820434570312e+01,2.823560562133788920e+01,2.724939155578613281e+01,2.823561897277831889e+01,9.217397570610046387e-01,9.522945940494537131e-01,1.534846305847167969e+00,1.632732594013214023e+00,1.238085937500000000e+01,1.263043107986450231e+01,9.394646286964416504e-01,9.641032457351684792e-01,1.147246932983398438e+01,1.205604419708251918e+01,1.287089162360643968e-05,1.287089162360643968e-05
1.783803939819335938e+01,2.759220428466796804e+01,1.783805274963378906e+01,2.759221763610839773e+01,9.311031103134155273e-01,9.513267993927001509e-01,1.019470334053039551e+00,1.618165183067321822e+00,3.652344465255737305e+00,1.263725843429565465e+01,9.445971250534057617e-01,9.634697735309600830e-01,1.129052352905273438e+01,1.142198448181152415e+01,1.287053964915685356e-05,1.287053964915685356e-05
1.895409774780273438e+01,2.700002994537353374e+01,1.895411109924316406e+01,2.700004329681396342e+01,9.645620584487915039e-01,9.505487978458404541e-01,9.950106143951416016e-01,1.604641640186309726e+00,5.273148536682128906e+00,1.263830013275146413e+01,9.757729172706604004e-01,9.628993391990661177e-01,1.074560260772705078e+01,1.084364032745361328e+01,1.287019586015958339e-05,1.287019586015958339e-05
4.181404876708984375e+01,2.648502140045166087e+01,4.181406021118164062e+01,2.648503475189209055e+01,9.335887432098388672e-01,9.498743891716003862e-01,3.212394952774047852e+00,1.594603347778320357e+00,2.668629264831542969e+01,1.266661996841430593e+01,9.502786993980407715e-01,9.623521685600280318e-01,1.003149509429931641e+01,1.031157131195068288e+01,1.286986116610933095e-05,1.286986116610933095e-05
1.734582901000976562e+01,2.604678192138671733e+01,1.734584236145019531e+01,2.604679527282714702e+01,9.724658131599426270e-01,9.493013799190521684e-01,1.018981218338012695e+00,1.587364530563354581e+00,4.634639739990234375e+00,1.272560806274413991e+01,9.823135733604431152e-01,9.618357956409454568e-01,9.737428665161132812e+00,9.822672176361084695e+00,1.286952829104848206e-05,1.286952829104848206e-05
4.444129562377929688e+01,2.564389400482177805e+01,4.444130706787109375e+01,2.564390735626220774e+01,9.315696358680725098e-01,9.487788021564483865e-01,2.957143783569335938e+00,1.581245303153991699e+00,3.044627952575683594e+01,1.278181705474853480e+01,9.486801028251647949e-01,9.613449871540069580e-01,9.157624244689941406e+00,9.370707416534424183e+00,1.286920269194524735e-05,1.286920269194524735e-05
4.930040740966796875e+01,2.527215652465820384e+01,4.930041885375976562e+01,2.527216987609863352e+01,9.406046867370605469e-01,9.483083486557006836e-01,3.636143684387207031e+00,1.575952315330505282e+00,3.484200286865234375e+01,1.283622703552246058e+01,9.554862976074218750e-01,9.608828783035278098e-01,8.926170349121093750e+00,8.950785636901855469e+00,1.286888164031552151e-05,1.286888164031552151e-05
2.649774360656738281e+01,2.489822883605956960e+01,2.649775695800781250e+01,2.489824218749999929e+01,9.508517980575561523e-01,9.478508532047271729e-01,1.362776637077331543e+00,1.568938541412353560e+00,1.479304885864257812e+01,1.285718183517456126e+01,9.606302976608276367e-01,9.604538381099700928e-01,8.430435180664062500e+00,8.563803291320800426e+00,1.286857150262221694e-05,1.286857150262221694e-05
2.262775421142578125e+01,2.461019611358642578e+01,2.262776756286621094e+01,2.461020946502685547e+01,9.607928395271301270e-01,9.474094688892364946e-01,1.381368398666381836e+00,1.566206896305084140e+00,1.102501678466796875e+01,1.293262577056884766e+01,9.716745018959045410e-01,9.600173413753509966e-01,8.288902282714843750e+00,8.203936576843261719e+00,1.286826500290771946e-05,1.286826500290771946e-05
