1.839324951171875000e+01,1.560870132446289027e+01,1.839326286315917969e+01,1.560871391296386790e+01,9.572077989578247070e-01,9.601845800876617210e-01,1.055714488029479980e+00,1.107457685470581099e+00,1.214808940887451172e+01,9.054881668090819957e+00,9.698042869567871094e-01,9.726356267929077148e-01,3.262433290481567383e+00,3.513541698455810547e+00,1.286318092752480879e-05,1.286318092752480879e-05
1.843547630310058594e+01,1.967760887145995952e+01,1.843548965454101562e+01,1.967762222290038920e+01,7.867223620414733887e-01,7.822933793067932129e-01,1.535020709037780762e+00,1.436383783817291260e+00,1.521848392486572266e+01,1.657026472091674663e+01,7.880368828773498535e-01,7.852228403091430220e-01,1.072147563099861145e-01,1.034441582858562497e-01,1.280773722101002932e-05,1.280773722101002932e-05
1.852151489257812500e+01,2.343500442504882741e+01,1.852152824401855469e+01,2.343501777648925710e+01,5.860794186592102051e-01,5.599323809146881104e-01,8.274615406990051270e-01,1.849720978736877353e+00,1.648244285583496094e+01,2.042867069244384837e+01,5.859643816947937012e-01,5.580783605575561079e-01,3.956666961312294006e-02,3.860216438770294051e-02,1.279560910916188732e-05,1.279560910916188732e-05
1.788869094848632812e+01,1.991182289123535298e+01,1.788870429992675781e+01,1.991183624267578267e+01,5.071845054626464844e-01,5.216773390769958718e-01,1.847799777984619141e+00,1.506146132946014404e+00,1.501188659667968750e+01,1.734238147735595703e+01,5.069705247879028320e-01,5.214207887649535689e-01,1.484954636543989182e-02,2.019719928503036638e-02,1.278410854865796864e-05,1.278410854865796864e-05
5.104279994964599609e+00,1.643366565704345561e+01,5.104292869567871094e+00,1.643367862701416016e+01,4.176536500453948975e-01,4.502703160047530906e-01,4.517861604690551758e-01,1.165128815174102828e+00,3.808062076568603516e+00,1.435609722137451172e+01,4.177062809467315674e-01,4.495949774980544933e-01,9.072053246200084686e-03,1.257478315383195842e-02,1.278009403904434294e-05,1.278009403904434294e-05
3.174275779724121094e+01,1.509130725860595668e+01,3.174277114868164062e+01,1.509131984710693430e+01,3.387842476367950439e-01,3.380453824996948464e-01,2.508416414260864258e+00,1.052795696258544966e+00,2.854943847656250000e+01,1.335560226440429688e+01,3.364924192428588867e-01,3.369391411542892456e-01,9.625942446291446686e-03,7.924592727795243610e-03,1.278654053749050945e-05,1.278654053749050945e-05
1.641348457336425781e+01,1.278982257843017578e+01,1.641349792480468750e+01,1.278983497619628906e+01,2.919383347034454346e-01,2.715032190084457620e-01,1.657075166702270508e+00,1.088123345375060946e+00,1.416671562194824219e+01,1.115542325973510707e+01,2.909066081047058105e-01,2.699929445981979481e-01,6.848759017884731293e-03,4.779888642951845776e-03,1.279457228520186618e-05,1.279457228520186618e-05
1.052207756042480469e+01,9.474864101409911754e+00,1.052208995819091797e+01,9.474876499176025035e+00,2.358396351337432861e-01,2.339454799890518244e-01,1.368973970413208008e+00,8.758327960968017578e-01,8.681378364562988281e+00,8.130080795288085582e+00,2.330303192138671875e-01,2.322279810905456543e-01,2.855775412172079086e-03,2.777037280611694033e-03,1.279596381209557876e-05,1.279596381209557876e-05
6.286409854888916016e+00,7.714280271530151722e+00,6.286422729492187500e+00,7.714292955398559748e+00,2.089421749114990234e-01,1.915697857737541088e-01,4.897782206535339355e-01,7.677150130271911399e-01,5.380536556243896484e+00,6.564110994338989258e+00,2.056340277194976807e-01,1.892961785197257996e-01,1.518915290944278240e-03,1.588293723762035283e-03,1.280077958654146641e-05,1.280077958654146641e-05
9.904347419738769531e+00,6.691744041442871271e+00,9.904359817504882812e+00,6.691756916046142756e+00,1.819298863410949707e-01,1.654758945107460133e-01,1.747634887695312500e+00,8.133363187313079612e-01,7.794298648834228516e+00,5.549791860580444158e+00,1.794879436492919922e-01,1.620950073003769032e-01,9.953540284186601639e-04,1.044899609405547467e-03,1.280779724766034633e-05,1.280779724766034633e-05
8.450366020202636719e+00,6.436246585845947443e+00,8.450378417968750000e+00,6.436259460449218928e+00,1.564372330904006958e-01,1.584326580166816600e-01,1.806904196739196777e+00,8.224558413028717485e-01,6.333642005920410156e+00,5.299767732620239258e+00,1.521723270416259766e-01,1.546430572867393549e-01,1.210352405905723572e-03,9.472801699303090789e-04,1.280960168514866382e-05,1.280960168514866382e-05
3.696983337402343750e+00,6.027056980133056463e+00,3.696996212005615234e+00,6.027069854736327947e+00,1.635356247425079346e-01,1.367718145251274053e-01,4.569944143295288086e-01,8.876694858074187788e-01,2.915455818176269531e+00,4.869972801208495738e+00,1.605163514614105225e-01,1.320231363177299388e-01,4.810940008610486984e-04,6.198131013661623001e-04,1.281587537960149348e-05,1.281587537960149348e-05
4.928873538970947266e+00,5.770860290527343395e+00,4.928886413574218750e+00,5.770873165130614879e+00,1.316058486700057983e-01,1.232638746500015203e-01,9.410830736160278320e-01,9.983051538467406782e-01,3.731660127639770508e+00,4.531397867202758611e+00,1.240620613098144531e-01,1.174546346068382208e-01,4.626979934982955456e-04,4.388705769088119052e-04,1.282183166040340438e-05,1.282183166040340438e-05
