3.802042968750000000e+03,1.632282470703125000e+03,3.802042968750000000e+03,1.632282470703125000e+03,3.939889430999755859e+00,3.959848690032958807e+00,2.695115722656250000e+03,1.181067974853515580e+03,1.098587158203125000e+03,4.428897338867187727e+02,1.316139241680502892e-03,1.226153515744954348e-03,4.399006843566894531e+00,4.363696527481079279e+00,1.414800954080419615e-05,1.414800954080419615e-05
4.846269226074218750e+02,6.405969085693359375e+02,4.846269226074218750e+02,6.405969085693359375e+02,3.118141293525695801e-01,3.030674070119857566e-01,2.815153503417968750e+02,3.856520019531250227e+02,2.023592071533203125e+02,2.542281478881835994e+02,3.649556636810302734e-02,3.189427256584167342e-02,4.040127694606781006e-01,3.818036675453185813e-01,1.409898777637863532e-05,1.409898777637863532e-05
1.132126220703125000e+03,5.442002868652343750e+02,1.132126220703125000e+03,5.442002868652343750e+02,1.308364570140838623e-01,1.282010659575462397e-01,7.113705444335937500e+02,3.284125915527343977e+02,4.204253845214843750e+02,2.154651123046874943e+02,2.387854456901550293e-02,2.229656688868999342e-02,1.755371689796447754e-01,1.720873758196830861e-01,1.407248055329546332e-05,1.407248055329546332e-05
1.475391693115234375e+02,5.078931518554687727e+02,1.475391845703125000e+02,5.078931518554687727e+02,8.797633647918701172e-02,8.289001360535622198e-02,7.908232116699218750e+01,3.072553237915038835e+02,6.823787689208984375e+01,2.004299118041992074e+02,1.270415354520082474e-02,1.285827578976750374e-02,1.182910129427909851e-01,1.121659092605113983e-01,1.405612874805228785e-05,1.405612874805228785e-05
1.634311279296875000e+03,4.825662628173828352e+02,1.634311279296875000e+03,4.825662628173828352e+02,6.183382496237754822e-02,6.059378609061241011e-02,9.876154785156250000e+02,2.928497283935546989e+02,6.465451660156250000e+02,1.895673751831054688e+02,7.915060967206954956e-03,8.057681377977132797e-03,8.098796755075454712e-02,8.050367906689644137e-02,1.404371960234129801e-05,1.404371960234129801e-05
5.515895385742187500e+02,4.624011596679687273e+02,5.515895385742187500e+02,4.624011596679687273e+02,4.369212687015533447e-02,4.611935205757618228e-02,3.280833129882812500e+02,2.816179107666015398e+02,2.234010162353515625e+02,1.806714309692382869e+02,5.184967070817947388e-03,5.572197958827018738e-03,5.635026469826698303e-02,6.012927591800689558e-02,1.403302030666964129e-05,1.403302030666964129e-05
5.196348266601562500e+02,4.465286590576171761e+02,5.196348266601562500e+02,4.465286590576171761e+02,3.546201065182685852e-02,3.616224005818367143e-02,2.987679748535156250e+02,2.727252197265625000e+02,2.207819824218750000e+02,1.737169860839843807e+02,3.992034588009119034e-03,4.058931069448590105e-03,4.539522156119346619e-02,4.623348154127597531e-02,1.402398538630222902e-05,1.402398538630222902e-05
2.838623428344726562e+01,4.344931610107421989e+02,2.838624763488769531e+01,4.344931610107421989e+02,2.831966057419776917e-02,2.902094218879937987e-02,1.460410022735595703e+01,2.661583709716796875e+02,1.371553516387939453e+01,1.682663177490234432e+02,2.736246213316917419e-03,2.993820584379136562e-03,3.554387763142585754e-02,3.645413778722286086e-02,1.401643748977221549e-05,1.401643748977221549e-05
2.362657318115234375e+02,4.246315765380859375e+02,2.362657470703125000e+02,4.246315765380859375e+02,2.011304348707199097e-02,2.347053736448288103e-02,1.455381317138671875e+02,2.607672164916992301e+02,9.068091583251953125e+01,1.638096466064453125e+02,1.898792572319507599e-03,2.277718693949282343e-03,2.467958070337772369e-02,2.897141836583614488e-02,1.400972723786253482e-05,1.400972723786253482e-05
1.889134826660156250e+02,4.159656799316406364e+02,1.889134979248046875e+02,4.159656799316406364e+02,2.042885310947895050e-02,1.897015608847141266e-02,1.094098510742187500e+02,2.559385772705078068e+02,7.945594024658203125e+01,1.599833450317382812e+02,1.816421397961676121e-03,1.728969952091574756e-03,2.543372102081775665e-02,2.306683715432882378e-02,1.400379915139637887e-05,1.400379915139637887e-05
