-5.230676542182730732e-02,-7.919701567136745446e-01,-5.440672230263894626e-02,-2.808640182196460167e-01,-2.663103076272553826e-01,-1.270442181871855696e-02,-1.517705944230415549e-01,4.776790333189496196e-01,4.807594851760972343e-01,1.532047920032977850e-01,6.506433420505290943e-01,-6.860973185740442126e-01,-1.222663999978518129e-01,4.795892098076006138e-01,-2.570668240662657977e-01,-4.522977880885701296e-01,5.631208169777248695e-01,1.155104766965099117e+00,-4.034626161862640004e-01,-8.566690498075436866e-02,3.470076990729632493e-01
-1.036142127789809603e-01,-5.658735298146004566e-02,-6.834192338801484135e-02,-3.544045144925409008e-01,-4.760451893272429902e-02,-2.514330885121872083e-01,-2.623390433353020024e-01,-7.455561613330449200e-01,-3.148265430915484497e-01,1.855554152966630566e-01,-1.381825377939556176e-01,-5.804240727970200187e-01,-4.900028526313588567e-02,5.557165685090578178e-01,-6.888707871423298268e-02,9.413170155673518114e-01,4.805006345146373703e-01,-1.079908898312724880e-01,-3.832742583704527028e-01,-2.522004592288374369e-01,-7.499970830776275799e-02
-5.339478544018282369e-01,5.210043234236085841e-01,-1.818885517508387062e-01,-7.656813132597106719e-02,2.302753890824364158e-01,-9.014593868955649014e-02,-1.710462934943344782e-01,2.868529885226190346e-01,-9.204679497113260611e-02,5.429910950927177016e-01,-7.133562847117090877e-01,1.528330272567072490e-01,4.525560276214674049e-01,4.705423339557918139e-01,-3.637677335863961914e-02,-2.808838762810685896e-01,1.213159471635075898e-01,-3.224750071774937776e-01,-1.253458550994346610e-01,2.869933055239188083e-02,-6.242201476844380093e-01
-3.967568670997503877e-01,2.392851619285459863e-01,1.287990519841332449e-01,2.668838286657187475e-01,2.906961465482635343e-01,4.413817708902887937e-01,-3.875615058687338632e-02,-2.257078462108089711e-01,-1.084551721232620003e-01,2.951746890441077631e-01,4.758274634068203057e-01,2.716088799739029697e-02,2.883108724761164823e-02,1.903545923286792396e-01,4.457262682668410719e-02,2.550341494158161471e-01,-2.564463533782528892e-01,2.923188451954822908e-01,1.157717341663174054e-01,3.603151106303856960e-02,4.664802647580846839e-01
-1.454470565847544028e-01,-2.897910104875927595e-01,2.069242311245898247e-01,1.176869545976806236e-01,-7.716927652040680430e-01,2.073374165112429890e-01,-4.160030031134779871e-01,-1.843275207576089703e-01,-2.703977094645841350e-01,5.383434107310366423e-01,-4.798859210493366390e-01,-3.272469297404795308e-01,-2.109050705482290455e-01,1.334142623494350144e-01,2.449059963785065186e-01,-5.012189910783918512e-01,1.338704564562578636e-01,-8.414300929186935285e-02,4.770024833060493852e-01,-9.739110242872847656e-02,1.740677351448208787e-01
1.425919502271058292e-01,-2.717041285420669361e-01,-1.730503652451534924e-01,-3.137332883172157527e-01,2.768100699649414520e-01,-1.400917432195168122e-01,-3.124466924379744048e-01,8.935568680938246744e-02,-4.981563945134085958e-01,3.503857534067584822e-01,-2.417524823303049131e-01,2.534825935239313696e-02,2.473822656484400695e-02,-3.936353057924521504e-01,-1.037183353432974409e-01,1.054731262615563880e-01,-6.617052793916190501e-01,1.736716976961597547e-01,-2.200281405458342776e-01,-1.456220628115435138e-03,3.611223583937827608e-01
8.767290069658430218e-02,-2.241031298986555786e-01,-1.226723392226855211e-02,1.833739822174932088e-01,5.559725791200719608e-02,-2.319220884045733178e-01,1.777233140541982226e-01,5.653067082762297524e-01,-3.790444760756959686e-01,-3.175329926542668768e-01,-1.865426119935131022e-01,5.357048525229841651e-01,-1.930003412211756253e-01,8.837270814004835051e-01,-2.886862055731728161e-01,1.497655873387839232e-01,5.611922202342375932e-02,5.255428201938023847e-01,-3.902877532558308160e-01,2.729602047016900790e-01,8.011530033866462452e-02
-4.582143129036665985e-01,-1.252840203040579969e-01,4.693123676121703503e-02,3.201759438924031698e-01,-4.212414255457146983e-01,-1.288799679102730911e-01,-2.840351611938735643e-01,9.801091196411694517e-02,-3.786864237754298257e-01,2.048042855237210691e-01,-5.154721929978796080e-01,-9.927039249482288996e-02,2.865082664604342022e-01,-2.282606156205113646e-01,2.765212866787103985e-01,-4.834450043677248621e-01,-2.020325461864865835e-01,-1.052112179884610033e-01,4.326885917959639172e-01,2.931815875106315028e-01,1.074354910491700094e-01
7.211426627788982691e-01,5.882596127611210424e-01,-5.442644307797265268e-01,4.348314129272750073e-01,1.757053497585105151e-01,-2.575557867573370283e-02,3.185577312677891765e-02,-2.653803531743185729e-01,-1.936576692115441201e-01,-7.297615608004381915e-02,-1.930101017306109779e-01,-3.761176072825046512e-01,6.042603779662707453e-01,1.037234020845863164e-01,5.365264693681527364e-01,-5.735538866030295141e-02,3.594376326687084844e-01,5.847176362052135534e-01,-1.885968866532526378e-01,1.353583482459598253e-01,-1.827146775235618525e-01
-9.284760775364883645e-02,1.459884919643748280e-01,-2.781149854471039462e-01,6.996536184672410563e-01,-2.929997666826352209e-01,3.782050654222509495e-02,1.678220647812989907e-01,-6.824348492079933548e-01,-1.953643878275708456e-01,3.087804751814988702e-01,2.751256741505092029e-01,3.609413695032285263e-01,-4.496044925209158882e-01,-1.757146895604964620e-01,-5.193455527773764846e-01,-9.131738353491691829e-01,-2.507189231338464389e-03,1.905870776809420186e-01,-3.305412020472819346e-01,-4.972430335846738658e-01,-7.894490541967167374e-01
