8.098893990951431254e-01,1.279421746892215606e-01,-9.577093040846321181e-02,8.377186707227333995e-02,-7.320578085954634884e-02,-2.575269306167031202e-01,-1.013558127162460659e-01,-1.324864166845025892e-01,2.539755099350811673e-01,-2.260541716043842908e-02,-9.657452210062142384e-02
1.318466510350025933e-01,8.033291734348593227e-01,2.862662738354779940e-02,-7.636909578542790122e-02,6.057779377060191345e-02,1.829195696212710109e-01,4.341421184209269535e-02,1.527682911267193300e-01,-5.222252997869120117e-02,1.346389344304725448e-02,-7.413874581916737871e-02
-6.788339310862784304e-02,9.564322435221390972e-02,8.424187693486444584e-01,-6.505645656627102869e-02,-1.767869322025230616e-01,-7.225772016990759938e-02,-8.176930416855607286e-02,-1.170056791314497049e-03,7.745845066322661066e-02,-2.198686618471512935e-02,1.861324816063327078e-03
1.074350338252096915e-01,-1.308463780261161225e-01,8.269299462003845691e-02,8.998333343640912974e-01,-3.191512195560605725e-02,1.641594523112940018e-01,7.514417221130752222e-02,9.778140490021901277e-02,-1.829973302092535725e-01,6.485298248712341451e-02,4.562797958929891429e-02
3.326616671289156502e-02,6.731913474467887681e-02,-1.638895317668346285e-01,-1.441488750955253681e-02,3.668495253405856804e-01,2.137438851302073672e-01,1.959825459244867452e-01,1.992323672161497583e-01,2.280900278676075976e-01,-1.769316956798014026e-02,-9.099565234945705683e-03
-2.061453573458255084e-01,1.307442976123255052e-01,-7.688537755688060193e-02,1.430543758604057025e-01,1.393734151965183021e-01,5.652351867565856836e-01,-3.368165741108253286e-02,-2.408277050575733380e-01,1.687670143299137004e-01,-3.479887285140065983e-02,-2.854456199361466232e-02
-7.800343753183131001e-02,1.493179121740740856e-01,-4.743755200607826378e-02,-1.194015641453931437e-01,9.604340797568826360e-02,-9.187213796411489164e-02,6.132999416578132079e-01,-2.450279233394623418e-02,2.088859865247469014e-02,-9.606306639931988522e-02,-3.497751495780727134e-03
1.123781288767432447e-02,2.467070000548193115e-02,-4.375572815838316143e-02,1.721870767397086222e-01,2.208439572558616448e-01,-2.205698809308572275e-02,4.191088384434648456e-02,8.095231985845383615e-01,2.588858937087976445e-02,-1.643184381513628292e-02,8.906604249107497040e-03
1.193938893566090925e-01,-1.484366920950712931e-01,1.722993373737929101e-01,-1.025131574751844549e-01,1.358771613124543920e-01,1.235946567493078629e-01,8.461029332580320694e-02,4.916615743520268839e-02,6.170742632886471180e-01,9.494686500978202770e-02,1.138495805182352244e-01
-6.666132493729846897e-03,1.574536911098846012e-02,-2.616013262436568676e-02,1.129235964896368877e-01,6.970678562707367798e-02,-6.855679107589481014e-02,6.160184006864125039e-02,-7.849928000480796420e-02,7.970861431290275634e-02,9.418826114035981911e-01,-1.636961631179942311e-02
-6.246232218127162339e-02,1.172747111415052140e-01,-4.612477771213686212e-02,6.514748079904798816e-02,-1.143258783809245338e-01,-5.755328833341908507e-02,1.423354777321951710e-02,-8.283947213645947993e-02,3.894934458998520338e-02,-9.551470108968925302e-03,1.034109459828416622e+00
