1.281673624823397584e-01,2.123066051478845750e-01,-1.054461202622842958e-01,3.227485898954129961e-01,7.038842635230528888e-01,4.863013177451920299e-01,6.430986477086245712e-01,6.753697455245996073e-01,3.274031344484115702e-01,2.990610910845039033e-03,-1.437255844534394977e-01
1.944040721747242739e-01,4.447714403017002938e-02,-6.598536877135798839e-01,3.620092621694437351e-01,7.014704728488415642e-01,3.883136183082590009e-01,3.451936543731556895e-01,1.543544828842708660e-01,6.385503903170256512e-01,-2.718803952639128330e-01,-2.380379203909409325e-01
1.544417365344411541e-01,-7.204089597521103235e-03,-1.189194888920668269e-01,9.783504360369565944e-02,4.447691364460261698e-01,2.793427970424639528e-01,6.676884423414042313e-01,7.980304126879323584e-03,1.842106749612367200e-01,-1.236769831178830825e-01,-1.621305175903227924e-01
-5.184640904717014581e-02,4.766818390134242578e-01,-9.445086923785456223e-02,-2.272491220585993732e-01,3.827725004992665880e-01,-4.492481792574496563e-02,-3.127698759648063209e-01,-6.016541649549432547e-02,1.255515813459511573e-03,-1.327984880943968715e-01,1.521076651540587688e-01
2.481647555251232096e-01,7.474634014177827801e-02,5.917527655402857883e-02,2.774808406100957026e-01,2.872195470824955715e-02,5.122642786321375263e-01,-7.124976952243324002e-02,-8.859463702117363615e-02,3.420492412576898733e-01,-1.518674768329678348e-01,-1.647195328075598542e-01
1.655533357811531103e-01,-7.316575804437371044e-02,3.377785954239212463e-01,-2.001216047079013571e-01,-8.314534990910706080e-02,-3.297879259557550125e-01,1.671940251194468652e-01,7.198432769941136289e-02,1.017591547523325340e-01,-2.069711121023445621e-01,1.791607678318675734e-01
-7.096753597798140245e-02,6.101464904870716049e-02,2.446580964536874125e-01,-3.750767495367313686e-01,-3.331561350981146474e-01,3.686795962021557210e-02,-1.595408460988389787e-01,9.708113988302385922e-02,-2.026680766536990141e-01,-8.175865645279020710e-02,4.070765993569183672e-01
1.985024292014554437e-01,1.805644658662450552e-01,-5.500745855027699971e-01,2.520178297190955319e-01,3.849432368861251952e-01,2.539454154884361881e-01,1.379799740133643426e-01,2.282606228059050613e-01,-1.804180649075713128e-01,-5.114751382049697037e-01,2.748768204676203530e-01
2.952095186570771745e-01,4.894635582641658766e-01,-5.528050394365737752e-01,9.189317711387980092e-02,4.246773874398493964e-01,4.793762001372950943e-01,3.500107564130577886e-01,4.613061714375801120e-02,4.620510384400987047e-01,2.005599279834698045e-01,2.031049245816779203e-01
1.418423071202494501e-01,-3.098554581452232434e-02,-5.656120031993852049e-01,-2.332881745264243911e-01,4.221775003867523912e-01,2.106063154635243184e-01,2.709443475936423873e-01,6.841377179695835586e-01,2.864022888619325302e-01,-2.140391978977713994e-01,-4.243054441677385213e-01
-6.653186956832402021e-02,-5.652194155885613691e-01,3.419172381086000301e-01,-2.778017020077202526e-01,7.576509174789614054e-02,-3.855943742498607607e-01,-5.505819841153584138e-01,-4.228134308339007164e-01,-4.284771555947527455e-01,3.424879292847831658e-01,-1.769762232523637568e-01
