9.368987821815091266e-01,-4.477461917206730646e-02,-8.128648455784336091e-02,-1.480459773014345393e-01,-1.571745999626725232e-02,5.917393622165035422e-02,7.021498104353805780e-02,9.940040206636460707e-02,-8.558922227598203536e-02,-2.956906282537150391e-03,7.240015513452292828e-02
-8.403910849879413225e-02,8.708038527965050735e-01,-1.194006866345193180e-01,-5.085771591492470323e-02,1.386588162243284073e-01,-1.200948113171055875e-01,1.397821014822453189e-01,-4.698081824555758179e-02,1.127344335701586792e-01,-3.844986265282367144e-02,-4.617892752721341337e-02
-4.078266857193661721e-02,-2.339103918627661108e-02,8.353423642252697512e-01,5.639056866171718307e-02,6.865621567946948722e-02,-6.270263312014612289e-02,-2.444616355453101478e-02,-7.035907446694215917e-02,1.002727675642878929e-02,-2.383320963153776756e-02,-2.145901293414009120e-02
5.965980732186101920e-02,-6.314932589971864428e-04,5.265450213507909955e-02,9.030863364616674716e-01,-1.068989116546889551e-01,7.435489984318818801e-02,-4.678238761285019587e-02,1.778513606178525608e-01,-8.333342281018264741e-02,2.038398513917421412e-02,8.939110716851177141e-02
1.167085409775460957e-02,7.998979420848597102e-03,7.579534357742578887e-02,7.741953616570949881e-02,9.596464586198820701e-01,-9.736158283958704085e-02,-5.310640530615489199e-03,-1.171565650516021365e-02,7.089580081333005102e-02,3.372966084367626932e-02,-2.742279487235620497e-02
4.678888706046029078e-02,-4.266803350259181643e-02,5.124331501724777374e-03,4.539164366554438584e-02,-4.535187811708196043e-02,8.806728135801734636e-01,-2.112921255414227512e-02,1.286901451589088918e-01,-4.916827627797751288e-02,2.513171792128608001e-02,3.561044996950944730e-02
2.148377779821755013e-02,1.659332416240191094e-02,-7.406477046815325427e-02,-2.960819395563587045e-02,-5.438650000019950442e-02,5.768687616431628779e-02,8.717230943949563216e-01,1.108201811775241796e-01,-6.137209307942535774e-02,-2.244650414810371933e-02,9.219386916158386902e-02
-4.554563018427260773e-02,-7.103483940475938119e-02,-1.255795663851018706e-01,3.245387792070309613e-02,1.105997639840356206e-01,-1.400186392787584611e-01,7.093884192551355716e-02,9.473790028575443944e-01,5.199578198826402403e-02,-3.183758266790714248e-02,-2.915115041663682641e-02
-7.123086659011043480e-03,-9.635721193120136419e-02,-1.282767023964826725e-01,-4.516294634213339348e-02,8.337503036651077587e-03,-9.134088213128178577e-03,4.235330929221888668e-02,8.540566169794479301e-02,7.996151253233778622e-01,-1.483459020746863768e-02,4.253504862841791037e-03
4.674814140825291064e-02,1.390975196088406821e-02,5.886381813863632295e-02,6.002198752396126907e-02,-1.174143737921401389e-03,-2.839595448088196375e-02,-2.285661913789788918e-02,5.709803849643674267e-03,2.128252847352525914e-02,9.787714863594972892e-01,2.905575206805701902e-02
2.139361045537180664e-02,-1.450185603856436745e-03,1.017889020321450372e-01,6.059701998351195440e-02,-6.846249261526823893e-02,4.621501007874280476e-02,-5.769842395903927723e-02,-6.831494309194648118e-02,-4.195759265067196958e-02,2.603888642744077095e-02,8.536519500280703721e-01
