2.909446284988582709e-01,-3.700120151675481139e-01,7.048853898929530182e-02,-1.371398096697102609e-01,-1.805992641472105864e-01,1.010757126828454311e-01,-2.197471342966172969e-01,4.176022379963832409e-01,-4.711047193866250704e-01,2.902962819157609564e-01,-3.052269567977304240e-02
4.793937577939266226e-01,-1.787725074370783707e-01,6.085591217247376949e-01,3.996640237435066800e-01,-6.536198267334915046e-01,6.933850066968845482e-02,-5.367363181244418913e-01,3.812335486534023654e-01,-2.216460743067752148e-01,2.397857823960998502e-01,7.084415896401319301e-02
4.631627864270511652e-01,-3.626948795201748177e-01,-2.644438623857263762e-02,1.792438561441688227e-01,-4.252126748005601864e-01,-1.204632938571907341e-01,8.848697252941056801e-02,5.444183979647130300e-01,-3.937569810781877955e-01,2.238691737396726333e-01,3.163948634260190240e-01
8.100355666285648237e-03,-3.400918712846284220e-01,4.255234574518773072e-01,2.079768646420505351e-01,-4.419925136899587326e-01,4.400078825013564177e-01,-1.650412536620761705e-01,2.832622883853492812e-01,-6.110226209697889876e-01,1.567939817525469404e-01,1.459459360576965403e-01
-4.220123961190443973e-01,-2.315525590814158097e-01,-3.469421719542998273e-01,-3.399840892315476037e-01,2.793070486159389132e-01,-3.734243098485646173e-01,2.331663886121566054e-01,2.307065759743385513e-01,4.587803464463648950e-01,-1.059485560906274354e-01,1.311719923866221937e-01
2.172625270367068151e-01,-9.859411480243954196e-03,2.044380837325169842e-01,-2.346689402075179676e-01,-5.970557760286383520e-01,5.511817238000087382e-01,-1.844419587872534738e-01,9.886699291810670254e-02,-1.815362384787259642e-01,2.499012090964070620e-01,3.159101669808427881e-01
-5.070237882387524930e-01,2.110205838802478029e-01,-4.505140486295308166e-01,-1.199800256744153193e-01,-6.951471764733012371e-02,-1.941295951001578424e-01,-1.324205956083168712e-01,-1.942590238636409394e-01,1.764900228852743780e-01,-4.056489371227390284e-01,-5.469960269435829581e-01
1.335202042762818897e-01,3.405422393883346666e-01,7.500999928361509750e-02,2.795890899874827196e-01,-1.366473256407838566e-01,-5.044317587566792688e-02,-1.901312969273425690e-01,2.575817968222258725e-01,-3.723625234595169808e-01,3.282075721416598535e-01,5.077444718644427146e-01
-2.198048462521778323e-01,2.922714132158946709e-01,-9.931471723293855414e-02,-3.171077354508622936e-01,5.512834490381851582e-01,-2.393683158690792234e-01,4.696857073757668699e-01,3.755159491211543243e-02,1.654301698335145232e-01,-4.315048121213909127e-01,-2.475244537615409746e-01
4.091595154512156496e-01,-2.414979915479156247e-01,7.806951840078135696e-02,1.466914167980314099e-01,-2.204441235982298741e-01,3.045738014462173737e-01,-3.617238713914149306e-01,2.513306362590488341e-01,-4.280149796523916028e-01,-1.650027187845642951e-01,3.073927397910866666e-01
1.764594370011516034e-01,-3.306364478403713697e-02,-1.145432024744059106e-02,1.741879037716060341e-01,1.322443777386006769e-01,1.444772088838577606e-01,-3.831345104212397490e-01,4.386103783953136381e-01,-1.688039554177401397e-02,-1.778883466236368671e-01,-5.226485894320531678e-02
